datetime,air_temperature,running_status,sonic_status,operation_mode,location_status,location,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,rotation_speed_duo,rotation_pressure_duo,G_force_z,G_force_x,G_force_y,date_time,sonic_frequency,torque,torque_duo,penetration_speed
03:02.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,137,37.975,49.575,5.375,0.1,0.7,0.019,0.375,24.7,0.3,2407.05,36.69,0,0,0.391092,0.409123,0.390825,03:02.0,40.1175,596.2075,0,7.8947368421036925
03:02.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.125,37.125,51.75,5.4,0.1,0.7,0.019,0.375,24.71,0.31,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.1,51.422333333333334,582.8625,0,5.084745762712659
03:02.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,148.775,36.85,51.875,5.4,0.1,0.7,0.025,0.375,24.72,0.32,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.2,51.422333333333334,578.545,0,11.538461538459243
03:02.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,154.5,36.5,51.8,5.375,0.7,0.7,0.025,0.375,24.73,0.33,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.2,51.422333333333334,573.05,0,7.894736842106497
03:02.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,159.275,36.375,51.275,5.4,0.7,0.7,0.025,0.375,24.74,0.34,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.4,51.422333333333334,571.0875,0,5.128205128204107
03:02.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,161.325,36.4,50.775,5.375,0.7,0.8,0.025,0.375,24.75,0.35,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.4,51.422333333333334,571.4799999999999,0,6.976744186047603
03:02.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,164.925,36.4,50.9,5.4,0.7,0.8,0.025,0.375,24.76,0.36,3085.34,36.74,0,0,0.391092,0.409123,0.390825,03:02.5,51.422333333333334,571.4799999999999,0,7.692307692308895
03:02.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,168.025,36.825,50.85,5.4,0.7,0.8,0.025,0.375,24.77,0.37,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:02.6,62.391333333333336,578.1525,0,6.976744186045124
03:02.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,169.35,36.875,50.775,5.375,0.7,0.8,0.025,0.375,24.78,0.38,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:02.7,62.391333333333336,578.9375,0,7.594936708861947
03:02.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,171.85,36.625,50.95,5.375,0.7,0.8,0.025,0.375,24.79,0.39,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:02.8,62.391333333333336,575.0124999999999,0,7.692307692306162
03:02.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,172.975,36.5,51.3,5.35,0.7,0.8,0.025,0.375,24.8,0.4,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:02.8,62.391333333333336,573.05,0,7.594936708861947
03:03.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.025,36.625,50.85,5.35,0.7,0.8,0.019,0.375,24.81,0.41,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:03.0,62.391333333333336,575.0124999999999,0,4.5801526717548136
03:03.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.025,36.625,50.85,5.35,-0.5,0.8,0.019,0.375,24.82,0.42,3743.48,36.57,0,0,0.391092,0.409123,0.390825,03:03.0,62.391333333333336,575.0124999999999,0,14.634146341465701
03:03.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.675,36.775,51,5.375,-0.5,0.8,0.019,0.375,24.83,0.43,4022.57,36.52,0,0,0.391092,0.409123,0.390825,03:03.1,67.04283333333333,577.3675,0,7.594936708859248
03:03.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,170.4,36.85,50.025,5.35,-0.5,0.7,0.019,0.375,24.84,0.44,4022.57,36.52,0,0,0.391092,0.409123,0.390825,03:03.3,67.04283333333333,578.545,0,3.5502958579887203
03:03.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,161.925,37.125,49.625,5.375,-0.5,0.7,0.019,0.375,24.86,0.46,4022.57,36.52,0,0,0.391092,0.409123,0.390825,03:03.4,67.04283333333333,582.8625,0,11.650485436892955
03:03.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,151.325,37.525,48.5,5.375,-0.5,0.7,0.019,0.375,24.87,0.47,4022.57,36.52,0,0,0.391092,0.409123,0.390825,03:03.5,67.04283333333333,589.1424999999999,0,3.8216560509560114
03:03.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,146.425,38.025,48.525,5.4,-0.5,0.7,0.019,0.375,24.88,0.48,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:03.6,67.93466666666667,596.9925,0,7.594936708859248
03:03.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,144.5,38.025,48.425,5.375,-0.5,0.7,0.019,0.375,24.89,0.49,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:03.6,67.93466666666667,596.9925,0,15.000000000002345
03:03.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,141.5,38.775,48.275,5.375,-0.5,0.7,0.031,0.375,24.9,0.5,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:03.8,67.93466666666667,608.7674999999999,0,5.042016806721686
03:03.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,140.275,39.05,48.925,5.375,0.2,0.7,0.031,0.375,24.91,0.51,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:03.8,67.93466666666667,613.0849999999999,0,7.692307692308895
03:03.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,138.2,39.425,48.875,5.35,0.2,0.7,0.031,0.375,24.92,0.52,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:03.9,67.93466666666667,618.9725,0,7.594936708861947
03:04.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,137.3,39.65,48.325,5.375,0.2,0.9,0.031,0.375,24.93,0.53,4076.08,36.62,0,0,0.391092,0.409123,0.390825,03:04.0,67.93466666666667,622.505,0,7.594936708859248
03:04.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.025,40.6,47.275,5.4,0.2,0.9,0.031,0.375,24.94,0.54,4077.11,36.52,0,0,0.391092,0.409123,0.390825,03:04.2,67.95183333333334,637.42,0,3.750000000000586
03:04.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.55,40.975,47.275,5.4,0.2,0.9,0.031,0.375,24.95,0.55,4077.11,36.52,0,0,0.391092,0.409123,0.390825,03:04.2,67.95183333333334,643.3075,0,14.999999999997016
03:04.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.3,41.375,46.8,5.375,0.2,0.9,0.031,0.375,24.96,0.56,4077.11,36.52,0,0,0.391092,0.409123,0.390825,03:04.3,67.95183333333334,649.5875,0,7.692307692308895
03:04.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.15,41.175,46.625,5.375,0.2,0.9,0.031,0.375,24.97,0.57,4077.11,36.52,0,0,0.391092,0.409123,0.390825,03:04.4,67.95183333333334,646.4474999999999,0,4.761904761903814
03:04.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.2,41.2,46.875,5.375,0.2,0.9,0.031,0.375,24.98,0.58,4077.11,36.52,0,0,0.391092,0.409123,0.390825,03:04.5,67.95183333333334,646.84,0,7.317073170732851
03:04.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.25,41.375,46.225,5.4,1.4,0.9,0.031,0.375,24.99,0.59,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:04.6,68.52583333333334,649.5875,0,6.382978723402985
03:04.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.175,41.6,46.25,5.375,1.4,0.9,0.031,0.375,25,0.6,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:04.7,68.52583333333334,653.12,0,7.500000000001172
03:04.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.225,41.85,46.825,5.375,1.4,0.9,0.031,0.375,25.01,0.61,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:04.7,68.52583333333334,657.045,0,7.500000000001172
03:04.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.4,42.175,46.925,5.375,1.4,0,0.031,0.375,25.02,0.62,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:04.8,68.52583333333334,662.1474999999999,0,7.317073170730251
03:05.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.5,42.175,46.35,5.375,1.4,0,0.031,0.375,25.03,0.63,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:05.0,68.52583333333334,662.1474999999999,0,4.5454545454552555
03:05.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.45,42.475,46.625,5.375,1.4,0,0.031,0.375,25.04,0.64,4111.55,44.01,0,0,0.391092,0.409123,0.390825,03:05.0,68.52583333333334,666.8575,0,7.058823529410359
03:05.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.4,42.475,47.05,5.375,1.4,0,0.031,0.375,25.05,0.65,4125.05,43.96,0,0,0.391092,0.409123,0.390825,03:05.1,68.75083333333333,666.8575,0,17.64705882353217
03:05.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.55,42.825,46.825,5.4,1.4,0,0.031,0.375,25.06,0.66,4125.05,43.96,0,0,0.391092,0.409123,0.390825,03:05.2,68.75083333333333,672.3525,0,4.615384615383697
03:05.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.7,42.825,47,5.375,1.4,0,0.031,0.375,25.07,0.67,4125.05,43.96,0,0,0.385725,0.404507,0.386148,03:05.3,68.75083333333333,672.3525,0,5.000000000000782
03:05.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.7,42.825,46.875,5.375,1.4,0,0.031,0.375,25.08,0.68,4125.05,43.96,0,0,0.385725,0.404507,0.386148,03:05.4,68.75083333333333,672.3525,0,15.384615384612324
03:05.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.9,42.75,46.55,5.375,0.2,0,0.031,0.375,25.09,0.69,4125.05,43.96,0,0,0.385725,0.404507,0.386148,03:05.5,68.75083333333333,671.175,0,5.084745762712659
03:05.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.875,42.875,46.225,5.4,0.2,0,0.031,0.375,25.1,0.7,4125.05,43.96,0,0,0.385725,0.404507,0.386148,03:05.6,68.75083333333333,673.1374999999999,0,7.500000000001172
03:05.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.8,43.075,46.275,5.375,0.2,0.5,0.031,0.375,25.11,0.71,4116.23,44.11,0,0,0.385725,0.404507,0.386148,03:05.6,68.60383333333333,676.2775,0,7.792207792206242
03:05.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.65,43.3,46.125,5.375,0.2,0.5,0.031,0.375,25.12,0.72,4116.23,44.11,0,0,0.385725,0.404507,0.386148,03:05.8,68.60383333333333,679.81,0,5.042016806723478
03:05.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.95,43.625,46.15,5.4,0.2,0.5,0.031,0.375,25.13,0.73,4116.23,44.11,0,0,0.385725,0.404507,0.386148,03:05.8,68.60383333333333,684.9125,0,7.594936708859248
03:06.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.125,44.225,46.775,5.375,0.2,0.5,0.031,0.375,25.14,0.74,4116.23,44.11,0,0,0.385725,0.404507,0.386148,03:06.0,68.60383333333333,694.3325,0,5.000000000000782
03:06.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.325,44.425,46.7,5.375,0.2,0.5,0.031,0.375,25.15,0.75,4116.23,44.11,0,0,0.385725,0.404507,0.386148,03:06.0,68.60383333333333,697.4725,0,10.90909090908874
03:06.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.175,43.95,46.65,5.4,0.2,0.5,0.031,0.375,25.16,0.76,4075.88,36.82,0,0,0.385725,0.404507,0.386148,03:06.1,67.93133333333334,690.015,0,5.172413793104257
03:06.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.075,43.725,46.45,5.4,1,0.5,0.031,0.375,25.17,0.77,4075.88,36.82,0,0,0.385725,0.404507,0.386148,03:06.2,67.93133333333334,686.4825,0,7.407407407408565
03:06.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.05,44.225,46.175,5.375,1,0.5,0.031,0.375,25.18,0.78,4075.88,36.82,0,0,0.385725,0.404507,0.386148,03:06.3,67.93133333333334,694.3325,0,6.666666666665341
03:06.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.275,44.5,46.075,5.375,1,0.5,0.031,0.375,25.19,0.79,4075.88,36.82,0,0,0.385725,0.404507,0.386148,03:06.4,67.93133333333334,698.65,0,5.454545454546307
03:06.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.425,44.95,45.675,5.375,1,0.5,0.031,0.375,25.2,0.8,4075.88,36.82,0,0,0.385725,0.404507,0.386148,03:06.5,67.93133333333334,705.715,0,7.407407407405933
03:06.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.5,45.65,45.025,5.375,1,0.5,0.031,0.375,25.21,0.81,4075.88,36.76,0,0,0.385725,0.404507,0.386148,03:06.6,67.93133333333334,716.7049999999999,0,7.058823529412868
03:06.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.55,45.7,44.8,5.4,1,0.5,0.031,0.375,25.22,0.82,4056.09,36.76,0,0,0.385725,0.404507,0.386148,03:06.7,67.6015,717.49,0,5.084745762710853
03:06.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.725,46.05,44.775,5.375,1,0.5,0.031,0.375,25.23,0.83,4056.09,36.76,0,0,0.385725,0.404507,0.386148,03:06.8,67.6015,722.9849999999999,0,7.692307692308895
03:06.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.25,46.6,44.15,5.4,1,0.5,0.031,0.375,25.24,0.84,4056.09,36.76,0,0,0.385725,0.404507,0.386148,03:06.9,67.6015,731.62,0,5.084745762710853
03:07.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.675,46.875,43.8,5.425,1,0.5,0.031,0.375,25.25,0.85,4056.09,36.76,0,0,0.385725,0.404507,0.386148,03:07.0,67.6015,735.9375,0,7.594936708861947
03:07.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.8,47.475,43.175,5.375,1.1,0.5,0.031,0.375,25.26,0.86,4056.09,36.76,0,0,0.385725,0.404507,0.386148,03:07.0,67.6015,745.3575,0,7.692307692308895
03:07.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.9,48.15,42.2,5.425,1.1,0.5,0.031,0.375,25.27,0.87,4101.01,36.75,0,0,0.385725,0.404507,0.386148,03:07.2,68.35016666666667,755.9549999999999,0,5.084745762710853
03:07.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.9,48.925,41.3,5.4,1.1,0.8,0.031,0.375,25.28,0.88,4101.01,36.75,0,0,0.385725,0.404507,0.386148,03:07.2,68.35016666666667,768.1225,0,7.500000000001172
03:07.4,32.7,started,started,Dynamic,no fix,"51.985602,6.051186",8,137,49.575,40.3,5.45,1.1,0.8,0.031,0.375,25.29,0.89,4101.01,36.75,0,0,0.385725,0.404507,0.386148,03:07.4,68.35016666666667,778.3275,0,5.042016806721686
03:07.5,32.7,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.975,50.425,38.975,5.45,1.1,0.8,0.031,0.375,25.3,0.9,4101.01,36.75,0,0,0.385725,0.404507,0.386148,03:07.5,68.35016666666667,791.6724999999999,0,5.084745762712659
03:07.6,32.7,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.7,51.775,37.05,5.475,1.1,0.8,0.031,0.375,25.31,0.91,4074.08,36.22,0,0,0.385725,0.404507,0.386148,03:07.6,67.90133333333333,812.8675,0,3.999999999999204
03:07.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.375,52.925,35.725,5.5,1.1,0.8,0.031,0.375,25.32,0.92,4074.08,36.22,0,0,0.385725,0.404507,0.386148,03:07.7,67.90133333333333,830.9224999999999,0,6.593406593407624
03:07.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.875,54.25,34.825,5.475,1.1,0.8,0.038,0.375,25.33,0.93,4074.08,36.22,0,0,0.385725,0.404507,0.386148,03:07.8,67.90133333333333,851.7249999999999,0,6.976744186045124
03:07.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.275,55.675,32.825,5.5,1.1,0.8,0.038,0.375,25.34,0.94,4074.08,36.22,0,0,0.385725,0.404507,0.386148,03:07.9,67.90133333333333,874.0975,0,4.615384615385337
03:08.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,133.95,58.475,30.75,5.55,1.1,0.8,0.038,0.375,25.35,0.95,4065.37,36.75,0,0,0.385725,0.404507,0.386148,03:08.1,67.75616666666666,918.0575,0,3.8961038961045054
03:08.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,133.05,59.55,29.425,5.525,1.1,0.8,0.038,0.375,25.36,0.96,4065.37,36.75,0,0,0.385725,0.404507,0.386148,03:08.2,67.75616666666666,934.935,0,7.594936708859248
03:08.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.45,62.875,28.425,5.55,1.1,0.8,0.038,0.375,25.37,0.97,4065.37,36.75,0,0,0.385725,0.404507,0.386148,03:08.3,67.75616666666666,987.1374999999999,0,4.316546762590602
03:08.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131.75,66.175,27.125,5.55,1.1,0.8,0.038,0.375,25.38,0.98,4065.37,36.75,0,0,0.385725,0.404507,0.386148,03:08.5,67.75616666666666,1038.9475,0,3.870967741934714
03:08.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131.25,68.5,26,5.55,1,0.8,0.044,0.375,25.39,0.99,4077.66,36.76,0,0,0.385725,0.404507,0.386148,03:08.6,67.961,1075.45,0,5.084745762712659
03:08.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131.125,70,25.275,5.6,1,0.8,0.044,0.375,25.4,1,4077.66,36.76,0,0,0.385725,0.404507,0.386148,03:08.7,67.961,1099,0,5.042016806721686
03:08.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131,72.4,24.5,5.65,1,0.6,0.044,0.375,25.41,1.01,4077.66,36.76,0,0,0.385725,0.404507,0.386148,03:08.9,67.961,1136.68,0,3.8461538461544476
03:09.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,130.75,75.125,24.525,5.7,1,0.6,0.044,0.375,25.42,1.02,4077.66,36.76,0,0,0.385725,0.404507,0.386148,03:09.0,67.961,1179.4624999999999,0,3.6585365853664253
03:09.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,130.625,75.825,24.375,5.675,1,0.6,0.044,0.375,25.43,1.03,4090.08,44.06,0,0,0.385725,0.404507,0.386148,03:09.1,68.16799999999999,1190.4525,0,7.8947368421036925
03:09.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131,76.675,25.375,5.75,1,0.6,0.044,0.375,25.44,1.04,4090.08,44.06,0,0,0.385725,0.404507,0.386148,03:09.3,68.16799999999999,1203.7975,0,3.614457831325866
03:09.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.225,77.975,25.975,5.7,0.6,0.6,0.038,0.375,25.45,1.05,4090.08,44.06,0,0,0.385725,0.404507,0.386148,03:09.4,68.16799999999999,1224.2074999999998,0,3.4482758620682796
03:09.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.625,79.7,25.95,5.725,0.6,0.6,0.038,0.375,25.46,1.06,4090.08,44.06,0,0,0.385725,0.404507,0.386148,03:09.5,68.16799999999999,1251.29,0,5.660377358491451
03:09.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.675,80.475,26.575,5.7,0.6,0.6,0.038,0.375,25.47,1.07,4095.51,36.68,0,0,0.385725,0.404507,0.386148,03:09.6,68.2585,1263.4574999999998,0,7.692307692306162
03:09.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.85,82.3,27.725,5.675,0.6,0.6,0.038,0.375,25.48,1.08,4095.51,36.68,0,0,0.385725,0.404507,0.386148,03:09.8,68.2585,1292.11,0,3.8216560509560114
03:09.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.6,84.35,27.875,5.7,0.6,0.6,0.038,0.375,25.49,1.09,4095.51,36.68,0,0,0.385725,0.404507,0.386148,03:09.9,68.2585,1324.2949999999998,0,5.042016806721686
03:10.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.45,85.025,28.275,5.7,0.6,0.6,0.038,0.375,25.5,1.1,4095.51,36.68,0,0,0.385725,0.404507,0.386148,03:10.0,68.2585,1334.8925,0,7.317073170732851
03:10.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.025,86.425,29.1,5.7,0.6,0.6,0.038,0.375,25.51,1.11,4070.38,36.74,0,0,0.385725,0.404507,0.386148,03:10.1,67.83966666666667,1356.8725,0,3.7974683544309733
03:10.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131.95,87.975,29.175,5.725,1,0.6,0.031,0.375,25.52,1.12,4070.38,36.74,0,0,0.385725,0.404507,0.386148,03:10.3,67.83966666666667,1381.2074999999998,0,4.761904761903814
03:10.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.2,88.5,29.325,5.7,1,0.6,0.031,0.375,25.53,1.13,4070.38,36.74,0,0,0.383405,0.399293,0.382787,03:10.3,67.83966666666667,1389.45,0,7.792207792209011
03:10.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.5,88.05,30.4,5.725,1,0.7,0.031,0.375,25.54,1.14,4070.38,36.74,0,0,0.383405,0.399293,0.382787,03:10.5,67.83966666666667,1382.385,0,3.749999999999254
03:10.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.425,88.35,30.45,5.7,1,0.7,0.031,0.375,25.55,1.15,4080.56,37.13,0,0,0.383405,0.399293,0.382787,03:10.6,68.00933333333333,1387.0949999999998,0,4.958677685951188
03:10.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.525,89.5,30.55,5.725,1,0.7,0.031,0.375,25.56,1.16,4080.56,37.13,0,0,0.383405,0.399293,0.382787,03:10.7,68.00933333333333,1405.1499999999999,0,7.499999999998508
03:10.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,137.35,89.8,31.725,5.7,1,0.7,0.031,0.375,25.57,1.17,4080.56,37.13,0,0,0.383405,0.399293,0.382787,03:10.9,68.00933333333333,1409.86,0,3.6363636363642047
03:10.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,140.65,89.625,32.425,5.725,1,0.7,0.031,0.375,25.58,1.18,4080.56,37.13,0,0,0.383405,0.399293,0.382787,03:10.9,68.00933333333333,1407.1125,0,7.317073170730251
03:11.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,144.15,88.325,34,5.7,0.6,0.7,0.038,0.375,25.59,1.19,4080.56,37.13,0,0,0.383405,0.399293,0.382787,03:11.0,68.00933333333333,1386.7024999999999,0,7.500000000001172
03:11.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,150.95,82.7,37.125,5.675,0.6,0.7,0.038,0.375,25.6,1.2,4102.32,36.49,0,0,0.383405,0.399293,0.382787,03:11.1,68.372,1298.3899999999999,0,7.407407407408565
03:11.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,159.5,74.2,39.7,5.675,0.6,0.7,0.038,0.375,25.61,1.21,4102.32,36.49,0,0,0.383405,0.399293,0.382787,03:11.2,68.372,1164.94,0,5.084745762710853
03:11.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,162.05,71.5,41.1,5.675,0.6,0.7,0.038,0.375,25.62,1.22,4102.32,36.49,0,0,0.383405,0.399293,0.382787,03:11.3,68.372,1122.55,0,7.500000000001172
03:11.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,165.525,67.15,41.85,5.625,0.6,0.7,0.038,0.375,25.63,1.23,4102.32,36.49,0,0,0.383405,0.399293,0.382787,03:11.4,68.372,1054.255,0,7.692307692306162
03:11.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,166.45,63.625,42.875,5.65,0.6,0.7,0.038,0.375,25.64,1.24,4102.32,36.49,0,0,0.383405,0.399293,0.382787,03:11.5,68.372,998.9124999999999,0,5.084745762712659
03:11.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,166.95,61.35,42.95,5.65,0.6,0.7,0.038,0.375,25.65,1.25,4105.09,36.41,0,0,0.383405,0.399293,0.382787,03:11.6,68.41816666666666,963.1949999999999,0,6.382978723402985
03:11.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,167.5,61.05,42.375,5.625,0.6,0.7,0.038,0.375,25.66,1.26,4105.09,36.41,0,0,0.383405,0.399293,0.382787,03:11.7,68.41816666666666,958.4849999999999,0,6.741573033708919
03:11.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,168.175,59.5,42.8,5.625,0.8,0.7,0.056,0.375,25.67,1.27,4105.09,36.41,0,0,0.383405,0.399293,0.382787,03:11.8,68.41816666666666,934.15,0,5.000000000000782
03:11.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,168.525,59.125,42.55,5.625,0.8,0.7,0.056,0.375,25.68,1.28,4105.09,36.41,0,0,0.383405,0.399293,0.382787,03:11.9,68.41816666666666,928.2624999999999,0,7.594936708859248
03:12.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,169.25,57.975,42.725,5.65,0.8,0.7,0.056,0.375,25.69,1.29,4105.09,36.41,0,0,0.383405,0.399293,0.382787,03:12.0,68.41816666666666,910.2075,0,7.692307692308895
03:12.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,169.8,57.275,43.3,5.625,0.8,0.9,0.056,0.375,25.7,1.3,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.1,69.00383333333333,899.2175,0,4.999999999999005
03:12.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,170.125,57.05,43.025,5.575,0.8,0.9,0.056,0.375,25.71,1.31,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.1,69.00383333333333,895.685,0,10.000000000001563
03:12.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,170.675,56.825,42.65,5.65,0.8,0.9,0.056,0.375,25.72,1.32,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.3,69.00383333333333,892.1525,0,3.870967741934714
03:12.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,170.7,56.4,42.975,5.6,0.8,0.9,0.056,0.375,25.73,1.33,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.4,69.00383333333333,885.4799999999999,0,5.2173913043486415
