datetime,air_temperature,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt
45:14.6,25.7,1,7,213.25,73.025,16.8,13.7,1.1,1.4,0.081,4.369,20.89,2.59,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1146.4925,7.500000000001172,21.79,74.76,8.646386528486914
45:14.6,25.7,1,7,213.25,73.025,16.8,13.65,1.1,1.4,0.081,4.369,20.9,2.6,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1146.4925,15.789473684207383,21.66,74.9,8.654478609367523
45:14.7,25.7,1,7,213.6,72.6,16.825,13.75,0.2,1.4,0.081,4.369,20.91,2.61,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1139.82,7.500000000001172,21.46,78.32,8.849858755935035
45:14.7,25.7,1,7,213.75,72.525,16.825,13.75,0.2,1.4,0.081,4.369,20.92,2.62,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1138.6425,15.000000000002345,21.27,80.08,8.948742928478838
45:14.8,25.7,1,7,213.85,72.7,16.725,13.9,0.2,1.4,0.081,4.369,20.93,2.63,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1141.39,7.692307692306162,21.12,82.88,9.103845341392834
45:14.9,25.7,1,7,214.05,72.8,16.725,14.125,0.2,0.1,0.081,4.369,20.94,2.64,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1142.9599999999998,7.407407407408565,21.0,84.66,9.201086892318754
45:14.9,25.7,1,7,214.1,72.8,16.875,14.125,0.2,0.1,0.081,4.369,20.95,2.65,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1142.9599999999998,15.789473684207383,20.94,86.72,9.312357381458252
45:15.0,25.7,1,7,214.1,72.75,17.0,14.225,0.2,0.1,0.081,4.369,20.96,2.66,5261.53,51.2,0.415779,0.437887,0.42363,87.69216666666667,1142.175,12.500000000001954,20.92,87.58,9.358418669839473
45:15.1,25.7,1,7,213.75,73.9,16.725,14.6,0.2,0.1,0.081,4.369,20.97,2.67,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1160.23,4.316546762589069,20.92,87.64,9.361623790774761
45:15.2,25.7,1,7,213.65,74.45,16.725,14.6,0.2,0.1,0.081,2.681,20.98,2.68,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1168.865,10.344827586208512,20.88,88.5,9.40744386111339
45:15.2,25.7,1,7,213.6,75.1,16.225,15.025,0.2,0.1,0.081,2.681,20.99,2.69,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1179.07,15.789473684207383,20.75,88.04,9.38296328459192
45:15.3,25.7,1,7,213.35,75.9,16.225,15.175,0.2,0.1,0.081,2.681,21.0,2.7,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1191.63,13.953488372095206,20.66,87.14,9.334880824091972
45:15.4,25.7,1,7,212.525,76.625,15.75,15.35,0.2,0.1,0.081,2.681,21.01,2.71,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1203.0125,6.122448979592794,20.62,86.08,9.277930803794561
45:15.5,25.7,1,7,211.425,80.75,15.15,15.5,-0.1,0.1,0.081,2.681,21.03,2.73,5234.21,51.24,0.415779,0.437887,0.42363,87.23683333333334,1267.775,10.256410256410035,20.54,82.32,9.073036977771004
45:15.6,25.7,1,7,209.925,83.75,14.6,15.575,-0.1,0.1,0.081,2.681,21.04,2.74,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1314.875,5.084745762710853,20.5,83.06,9.113725912051558
45:15.7,25.7,1,7,208.325,86.125,14.4,15.625,-0.1,0.9,0.081,2.681,21.05,2.75,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1352.1625,7.407407407408565,20.5,82.94,9.107140056021978
45:15.8,25.7,1,7,206.8,87.2,14.325,15.65,-0.1,0.9,0.081,2.681,21.06,2.76,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1369.04,7.594936708859248,20.58,82.68,9.092854337335444
45:15.8,25.7,1,7,206.275,88.725,14.35,15.725,-0.1,0.9,0.081,2.681,21.07,2.77,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1392.9824999999998,7.692307692308895,20.76,81.46,9.02551937563706
45:15.9,25.7,1,7,205.4,89.275,14.15,15.7,-0.1,0.9,0.081,2.681,21.08,2.78,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1401.6175,7.317073170730251,20.91,81.08,9.004443347592343
45:16.0,25.7,1,7,204.875,90.0,14.05,15.775,-0.1,0.9,0.081,24.019,21.09,2.79,5347.28,44.07,0.415779,0.437887,0.42363,89.12133333333333,1413.0,4.724409448819636,21.07,81.78,9.043229511629129
45:16.1,25.7,1,7,204.525,90.2,14.25,15.75,-0.1,0.9,0.081,24.019,21.1,2.8,5297.16,43.94,0.415779,0.437887,0.42363,88.286,1416.14,7.500000000001172,21.11,82.42,9.078546139112804
45:16.2,25.7,1,7,204.45,90.35,14.1,15.75,-0.1,0.9,0.081,24.019,21.11,2.81,5297.16,43.94,0.415779,0.437887,0.42363,88.286,1418.495,7.594936708859248,21.13,83.76,9.15204895091804
45:16.3,25.7,1,7,204.4,90.525,13.95,15.725,0.8,0.9,0.081,24.019,21.12,2.82,5297.16,43.94,0.415779,0.437887,0.42363,88.286,1421.2425,7.594936708861947,21.2,83.86,9.157510578754469
45:16.4,25.7,1,7,204.3,90.775,14.225,15.75,0.8,0.9,0.081,24.019,21.13,2.83,5297.16,43.94,0.415779,0.437887,0.42363,88.286,1425.1675,5.128205128204107,21.26,83.02,9.111531155629113
45:16.5,25.7,1,7,204.275,90.625,14.1,15.75,0.8,0.0,0.081,24.019,21.14,2.84,5297.16,43.94,0.415779,0.437887,0.42363,88.286,1422.8125,7.407407407408565,21.36,86.18,9.28331837222014
45:16.6,25.7,1,7,204.2,89.95,14.175,15.775,0.8,0.0,0.088,24.019,21.15,2.85,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1412.215,3.703703703702968,21.47,85.12,9.226050075736637
45:16.7,25.7,1,7,204.675,86.95,14.775,15.825,0.8,0.0,0.088,24.019,21.16,2.86,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1365.115,8.695652173914402,21.45,85.9,9.268225288586807
45:16.8,25.7,1,7,205.275,86.95,14.975,15.825,0.8,0.0,0.088,24.019,21.17,2.87,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1365.115,13.636363636365768,21.3,87.44,9.350935782048767
45:16.8,25.7,1,7,205.825,84.95,15.0,15.825,0.8,0.0,0.088,9.712,21.18,2.88,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1333.715,13.953488372090249,21.15,87.22,9.339164844888433
45:16.9,25.7,1,7,206.8,82.35,15.325,15.825,0.8,0.0,0.088,9.712,21.19,2.89,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1292.8949999999998,5.000000000000782,20.95,86.52,9.301612763386787
45:17.0,25.7,1,7,207.425,81.7,15.475,15.75,0.8,0.0,0.088,9.712,21.2,2.9,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1282.69,6.896551724136559,20.86,87.22,9.339164844888433
45:17.0,25.7,1,7,207.425,81.375,15.3,15.775,0.8,0.0,0.088,9.712,21.21,2.91,5318.85,51.39,0.415779,0.437887,0.42363,88.64750000000001,1277.5875,17.14285714285982,20.68,86.68,9.310209449845907
45:17.1,25.7,1,7,207.975,80.825,15.25,15.775,0.9,0.0,0.088,9.712,21.22,2.92,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1268.9525,7.407407407405933,20.63,86.68,9.310209449845907
45:17.2,25.7,1,7,208.1,80.7,15.25,15.775,0.9,0.0,0.088,9.712,21.23,2.93,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1266.99,7.692307692308895,20.6,84.5,9.192388155425117
45:17.3,25.7,1,7,207.9,80.675,15.1,15.75,0.9,0.6,0.088,9.712,21.24,2.94,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1266.5975,7.692307692306162,20.58,85.16,9.228217596047461
45:17.4,25.7,1,7,207.875,80.675,15.075,15.75,0.9,0.6,0.088,9.712,21.25,2.95,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1266.5975,7.692307692308895,17.58,53.94,7.344385610791416
45:17.4,25.7,1,7,207.8,80.75,15.1,15.725,0.9,0.6,0.088,9.712,21.26,2.96,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1267.775,7.500000000001172,20.31,83.62,9.144397191723465
45:17.6,25.7,1,7,207.8,81.025,12.0,15.725,0.9,0.6,0.088,9.488,21.27,2.97,5389.47,51.36,0.415779,0.437887,0.42363,89.8245,1272.0925,4.999999999999005,20.65,79.38,8.909545442950499
45:17.7,25.6,1,7,212.45,74.925,11.9,16.125,0.9,0.6,0.088,9.488,21.28,2.98,5420.11,51.46,0.415779,0.437887,0.42363,90.33516666666668,1176.3225,3.8216560509560114,20.77,78.24,8.845337754998392
45:18.0,25.6,1,7,225.525,66.0,11.875,16.175,0.2,0.6,0.088,9.488,21.29,2.99,5420.11,51.46,0.415779,0.437887,0.42363,90.33516666666668,1036.2,2.5423728813554267,21.0,75.7,8.700574693662482
45:18.2,25.7,1,7,229.25,62.35,11.7,16.15,0.2,0.2,0.075,9.488,21.3,3.0,5450.82,51.45,0.415779,0.437887,0.42363,90.847,978.895,3.045685279188293,21.15,79.04,8.890444308357148
17:48.1,30.0,1,8,120.875,39.05,47.65,5.525,0.5,0.9,0.0,0.375,21.76,0.41,4366.14,36.85,0.388112,0.401265,0.395431,72.769,613.0849999999999,3.8216560509560114,17.91,67.32,8.204876598706406
17:48.2,30.0,1,8,120.525,39.15,48.025,5.55,0.5,0.9,0.0,0.375,21.77,0.42,4366.14,36.85,0.388112,0.401265,0.395431,72.769,614.655,6.593406593405282,17.89,67.34,8.206095295571457
17:48.3,30.0,1,8,120.5,39.725,47.95,5.55,0.5,0.9,0.0,0.375,21.78,0.43,4366.14,36.85,0.388112,0.401265,0.395431,72.769,623.6825,7.228915662651732,17.81,66.66,8.164557550780078
17:48.4,30.0,1,8,120.375,39.75,46.775,5.575,0.5,0.9,0.0,0.375,21.79,0.44,4366.14,36.85,0.388112,0.401265,0.395431,72.769,624.0749999999999,3.846153846153081,17.79,64.56,8.034923770640267
17:48.5,30.0,1,8,120.3,40.175,46.25,5.575,0.5,0.9,0.0,0.375,21.8,0.45,4366.14,36.85,0.388112,0.401265,0.395431,72.769,630.7475,6.3829787234052535,17.74,65.72,8.106787279804497
17:48.6,30.0,1,8,120.275,40.65,46.1,5.55,0.5,0.9,0.0,0.375,21.81,0.46,4356.73,36.21,0.388112,0.401265,0.395431,72.61216666666665,638.2049999999999,7.499999999998508,17.7,64.9,8.056053624449133
17:48.8,30.0,1,8,120.625,41.475,45.05,5.575,0.5,0.7,0.0,0.375,21.82,0.47,4356.73,36.21,0.394966,0.418656,0.41778,72.61216666666665,651.1575,3.045685279188293,17.69,66.58,8.15965685553014
17:48.9,30.0,1,8,120.725,41.225,45.05,5.575,0.5,0.7,0.0,0.375,21.83,0.48,4356.73,36.21,0.394966,0.418656,0.41778,72.61216666666665,647.2325,14.634146341460502,17.65,66.66,8.164557550780078
17:49.0,30.0,1,8,120.875,41.4,44.725,5.575,0.5,0.7,0.0,0.375,21.84,0.49,4356.73,36.21,0.394966,0.418656,0.41778,72.61216666666665,649.9799999999999,5.000000000000782,17.64,68.18,8.257118141337207
17:49.1,30.0,1,8,121.025,41.425,44.25,5.6,0.5,0.7,0.0,0.375,21.85,0.5,4381.21,36.75,0.394966,0.418656,0.41778,73.02016666666667,650.3725,5.042016806723478,14.93,42.48,6.517668294720129
17:49.2,30.1,1,8,121.125,41.675,44.075,5.625,0.5,0.7,0.0,0.375,21.86,0.51,4381.21,36.75,0.394966,0.418656,0.41778,73.02016666666667,654.2974999999999,4.477611940297616,17.24,70.52,8.397618710086807
17:49.3,30.1,1,8,121.025,41.725,43.95,5.65,0.5,0.7,0.0,0.375,21.87,0.52,4381.21,36.75,0.394966,0.418656,0.41778,73.02016666666667,655.0825,7.500000000001172,17.45,67.5,8.215838362577491
17:49.4,30.1,1,8,120.875,41.675,43.1,5.65,1.0,0.7,0.0,0.375,21.88,0.53,4381.21,36.75,0.394966,0.418656,0.41778,73.02016666666667,654.2974999999999,5.084745762710853,17.56,65.72,8.106787279804497
17:49.5,30.1,1,8,120.975,42.05,42.975,5.625,1.0,0.7,0.0,0.375,21.89,0.54,4381.21,36.75,0.394966,0.418656,0.41778,73.02016666666667,660.185,7.594936708861947,17.68,64.94,8.058535847162311
17:49.7,30.0,1,8,121.025,42.375,42.575,5.65,1.0,0.8,0.0,0.375,21.9,0.55,4334.28,43.89,0.394966,0.418656,0.41778,72.238,665.2875,3.636363636362913,17.73,65.16,8.072174428244226
17:49.8,30.0,1,8,120.875,42.525,42.0,5.65,1.0,0.8,0.0,0.375,21.91,0.56,4334.28,43.89,0.394966,0.418656,0.41778,72.238,667.6424999999999,7.142857142858259,17.79,64.22,8.013738203859669
17:49.9,30.0,1,8,120.625,42.75,41.625,5.625,1.0,0.8,0.0,0.375,21.92,0.57,4334.28,43.89,0.394966,0.418656,0.41778,72.238,671.175,3.797468354430973,17.97,66.74,8.16945530620004
17:50.0,30.0,1,8,120.65,43.275,41.6,5.625,1.0,0.8,0.0,0.375,21.93,0.58,4334.28,43.89,0.394966,0.418656,0.41778,72.238,679.4174999999999,6.5217391304334855,17.89,66.38,8.147392220827472
17:50.1,30.0,1,8,121.375,44.425,40.975,5.625,1.0,0.8,0.0,0.375,21.94,0.59,4363.12,43.94,0.394966,0.418656,0.41778,72.71866666666666,697.4725,4.838709677420111,17.91,67.68,8.226785520481254
17:50.3,30.0,1,8,121.75,44.025,40.625,5.625,-0.3,0.8,0.0,0.375,21.95,0.6,4363.12,43.94,0.394966,0.418656,0.41778,72.71866666666666,691.1925,4.761904761903814,17.74,70.66,8.405950273467004
17:50.4,30.0,1,8,121.775,44.35,40.875,5.65,-0.3,0.8,0.0,0.375,21.96,0.61,4363.12,43.94,0.394966,0.418656,0.41778,72.71866666666666,696.295,4.4117647058830425,17.78,71.26,8.441563836162112
17:50.4,30.0,1,8,121.775,44.35,40.9,5.65,-0.3,0.7,0.0,0.375,21.97,0.62,4363.12,43.94,0.394966,0.418656,0.41778,72.71866666666666,696.295,13.636363636360924,17.76,70.18,8.3773504164503
17:50.6,30.0,1,8,121.55,44.125,41.075,5.675,-0.3,0.7,0.0,0.375,21.98,0.63,4313.95,44.12,0.394966,0.418656,0.41778,71.89916666666666,692.7624999999999,3.8216560509560114,17.76,70.74,8.410707461325712
17:50.7,30.0,1,8,121.5,44.0,41.225,5.675,-0.3,0.7,0.0,0.375,21.99,0.64,4313.95,44.12,0.394966,0.418656,0.41778,71.89916666666666,690.8,7.594936708859248,17.82,69.86,8.358229477586745
17:50.8,30.0,1,8,122.4,43.75,41.625,5.65,-0.3,0.7,0.0,0.375,22.0,0.65,4313.95,44.12,0.394966,0.418656,0.41778,71.89916666666666,686.875,3.870967741936089,17.85,71.08,8.430895563343197
17:51.0,30.0,1,8,125.225,44.325,42.525,5.675,-0.3,0.7,0.0,0.375,22.01,0.66,4313.95,44.12,0.394966,0.418656,0.41778,71.89916666666666,695.9025,4.580152671756441,17.88,71.8,8.473488065725943
17:51.0,30.0,1,8,126.95,44.225,42.525,5.675,-0.3,0.7,0.0,0.375,22.02,0.67,4313.95,44.12,0.394966,0.418656,0.41778,71.89916666666666,694.3325,15.384615384612324,17.93,71.54,8.4581321815162
17:51.1,30.0,1,8,131.1,43.775,43.625,5.675,-0.6,0.7,0.0,0.375,22.03,0.68,4287.8,44.14,0.394966,0.418656,0.41778,71.46333333333334,687.2674999999999,5.042016806723478,18.02,71.52,8.45694980474639
17:51.2,30.0,1,8,132.6,42.375,44.875,5.65,-0.6,0.5,0.006,0.375,22.04,0.69,4287.8,44.14,0.394966,0.418656,0.41778,71.46333333333334,665.2875,5.128205128204107,18.11,71.7,8.46758525200662
17:51.3,30.0,1,8,133.175,41.575,46.125,5.7,-0.6,0.5,0.006,0.375,22.05,0.7,4287.8,44.14,0.394966,0.418656,0.41778,71.46333333333334,652.7275,5.128205128,18.19,73.64,8.581375181169975
17:51.5,30.0,1,8,133.4,41.475,46.25,5.65,-0.6,0.5,0.006,0.375,22.06,0.71,4287.8,44.14,0.394966,0.418656,0.41778,71.46333333333334,651.1575,4.7244094488179575,18.25,75.46,8.6867715521936
17:51.5,30.0,1,8,133.4,41.525,46.25,5.625,-0.6,0.5,0.006,0.375,22.07,0.72,4287.8,44.14,0.394966,0.418656,0.41778,71.46333333333334,651.9425,15.000000000002345,18.28,75.64,8.69712596206356
17:51.7,30.0,1,8,133.825,41.5,46.15,5.65,-0.6,0.5,0.006,0.375,22.08,0.73,4342.15,44.69,0.394966,0.418656,0.41778,72.36916666666666,651.55,3.4285714285707467,18.3,75.7,8.700574693662482
17:51.8,30.0,1,8,134.325,41.575,46.15,5.6,-0.6,0.5,0.006,0.375,22.09,0.74,4342.15,44.69,0.394966,0.418656,0.41778,72.36916666666666,652.7275,7.692307692308895,18.34,74.76,8.646386528486914
17:51.8,30.0,1,8,134.725,41.625,45.975,5.65,-0.2,0.5,0.006,0.375,22.1,0.75,4342.15,44.69,0.394966,0.418656,0.41778,72.36916666666666,653.5124999999999,7.500000000001172,18.36,73.68,8.583705493549974
17:52.0,30.0,1,8,135.15,41.6,46.375,5.625,-0.2,0.5,0.006,0.375,22.11,0.76,4342.15,44.69,0.394966,0.418656,0.41778,72.36916666666666,653.12,4.651162790696749,18.4,73.78,8.589528508596965
17:52.1,30.0,1,8,135.55,41.325,46.85,5.625,-0.2,0.8,0.006,0.375,22.12,0.77,4329.97,43.92,0.394966,0.418656,0.41778,72.16616666666667,648.8025,5.084745762712659,18.42,74.5,8.631338250816034
17:52.2,30.0,1,8,135.75,41.35,46.2,5.65,-0.2,0.8,0.006,0.375,22.13,0.78,4329.97,43.92,0.394966,0.418656,0.41778,72.16616666666667,649.1949999999999,5.128205128204107,18.43,74.6,8.637129152675673
17:52.3,30.0,1,8,135.9,41.65,46.375,5.675,-0.2,0.8,0.006,0.375,22.14,0.79,4329.97,43.92,0.394966,0.418656,0.41778,72.16616666666667,653.905,5.084745762712659,18.4,76.34,8.737276463521113
17:52.4,30.0,1,8,136.25,42.675,46.425,5.65,-0.2,0.8,0.006,0.375,22.15,0.8,4329.97,43.92,0.394966,0.418656,0.41778,72.16616666666667,669.9975,5.042016806721686,18.33,74.14,8.610458756651704
17:52.5,30.0,1,8,136.75,42.6,46.2,5.65,-0.2,0.8,0.006,0.375,22.16,0.81,4329.97,43.92,0.394966,0.418656,0.41778,72.16616666666667,668.8199999999999,7.692307692308895,18.2,78.46,8.857764955111419
17:52.6,30.0,1,8,136.925,42.675,46.8,5.675,0.9,0.8,0.006,0.375,22.17,0.82,4413.34,44.31,0.394966,0.418656,0.41778,73.55566666666667,669.9975,5.084745762712659,18.08,79.32,8.906177631284926
17:52.7,30.0,1,8,137.05,42.625,46.825,5.65,0.9,0.8,0.006,0.375,22.18,0.83,4413.34,44.31,0.394966,0.418656,0.41778,73.55566666666667,669.2125,7.594936708859248,17.61,80.9,8.994442728707543
17:52.8,30.0,1,8,136.95,42.5,46.25,5.65,0.9,1.1,0.012,0.375,22.19,0.84,4413.34,44.31,0.394966,0.418656,0.41778,73.55566666666667,667.25,5.042016806723478,15.82,104.34,10.214695296483395
17:53.0,30.0,1,8,136.925,43.325,46.1,5.65,0.9,1.1,0.012,0.375,22.2,0.85,4413.34,44.31,0.394966,0.418656,0.41778,73.55566666666667,680.2025,5.128205128204107,16.76,96.5,9.82344135219425
17:53.1,30.0,1,8,137.45,43.675,45.9,5.65,0.9,1.1,0.012,0.375,22.21,0.86,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,685.6974999999999,5.084745762712659,17.18,89.94,9.483670175622937
17:53.2,30.0,1,8,137.675,43.775,45.65,5.675,0.9,1.1,0.012,0.375,22.22,0.87,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,687.2674999999999,7.499999999998508,16.99,95.38,9.766268478799873
17:53.2,30.0,1,8,137.925,43.625,41.525,5.725,0.9,1.1,0.012,0.375,22.23,0.88,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,684.9125,7.317073170732851,16.41,87.6,9.359487165438072
17:53.3,30.0,1,8,137.725,44.175,39.875,5.725,0.9,1.1,0.012,0.375,22.24,0.89,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,693.5474999999999,5.607476635512903,17.59,82.9,9.10494371207203
17:53.4,30.0,1,8,137.5,45.15,39.425,5.725,0.9,1.1,0.012,0.375,22.25,0.9,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,708.8549999999999,14.6341463414657,17.69,78.6,8.8656641037206
17:53.5,30.0,1,8,137.825,46.5,39.725,5.725,0.8,1.1,0.012,0.375,22.26,0.91,4377.44,44.28,0.394966,0.418656,0.41778,72.95733333333332,730.05,6.593406593407624,17.71,78.2,8.843076387773658
17:53.6,30.0,1,8,138.225,46.175,43.9,5.725,0.8,1.1,0.025,0.375,22.27,0.92,4387.26,44.28,0.394966,0.418656,0.41778,73.12100000000001,724.9474999999999,6.896551724136559,17.68,76.84,8.765842800324451
17:53.6,30.0,1,8,139.025,45.0,44.975,5.725,0.8,0.6,0.025,0.375,22.28,0.93,4387.26,43.87,0.394966,0.418656,0.41778,73.12100000000001,706.5,7.692307692308895,17.65,74.94,8.656789243131659
17:53.7,30.0,1,8,139.3,44.45,44.625,5.7,0.8,0.6,0.025,0.375,22.29,0.94,4387.26,43.87,0.394966,0.418656,0.41778,73.12100000000001,697.865,7.594936708859248,17.7,75.04,8.662563131083086
17:53.8,30.0,1,8,139.25,44.15,44.525,5.725,0.8,0.6,0.025,0.375,22.3,0.95,4387.26,43.87,0.411342,0.517293,0.47492,73.12100000000001,693.155,7.142857142858259,17.7,75.78,8.705170877128145
17:53.8,30.0,1,8,139.025,44.15,44.275,5.725,0.8,0.6,0.025,0.375,22.31,0.96,4387.26,43.87,0.411342,0.517293,0.47492,73.12100000000001,693.155,15.789473684207383,17.77,74.32,8.620904824900922
17:54.0,30.0,1,8,138.825,44.375,43.525,5.75,0.8,0.6,0.025,0.375,22.32,0.97,4387.26,43.87,0.411342,0.517293,0.47492,73.12100000000001,696.6875,5.000000000000782,17.86,74.18,8.61278120005379
17:54.0,30.0,1,8,138.8,44.45,43.75,5.8,0.8,0.6,0.025,0.375,22.33,0.98,4387.26,43.87,0.411342,0.517293,0.47492,73.12100000000001,697.865,7.594936708859248,17.99,74.82,8.649855490122363
17:54.1,30.0,1,8,138.9,44.575,44.025,5.775,0.8,0.6,0.025,0.375,22.34,0.99,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,699.8275,7.594936708861947,18.22,72.42,8.509994124557315
17:54.2,30.0,1,8,139.275,44.625,43.75,5.775,0.8,0.6,0.025,0.375,22.35,1.0,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,700.6125,6.976744186047603,18.42,66.08,8.12896057316063
17:54.3,30.0,1,8,139.3,45.05,43.4,5.8,-0.1,0.6,0.031,0.375,22.36,1.01,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,707.285,4.799999999999045,18.58,67.86,8.237718130647588
17:54.4,30.0,1,8,139.25,45.325,43.475,5.8,-0.1,0.6,0.031,0.375,22.37,1.02,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,711.6025,15.38461538461779,18.9,68.44,8.272847151978574
17:54.5,30.0,1,8,139.225,45.55,42.925,5.775,-0.1,0.8,0.031,0.375,22.38,1.03,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,715.1349999999999,7.692307692306162,19.07,70.1,8.372574275573792
17:54.5,30.0,1,8,139.4,45.625,42.825,5.775,-0.1,0.8,0.031,0.375,22.39,1.04,4454.78,43.99,0.411342,0.517293,0.47492,74.24633333333333,716.3125,7.594936708861947,19.4,68.0,8.246211251235321
17:54.7,30.0,1,8,139.5,45.75,43.025,5.775,-0.1,0.8,0.031,0.375,22.4,1.05,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,718.275,4.878048780486835,19.56,67.78,8.232860985101109
17:54.7,30.0,1,8,139.65,45.95,43.3,5.775,-0.1,0.8,0.031,0.375,22.41,1.06,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,721.415,16.666666666669272,19.66,69.08,8.31143790207206
17:54.8,30.0,1,8,139.725,45.825,43.325,5.775,-0.1,0.8,0.031,0.375,22.42,1.07,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,719.4525,6.976744186047603,19.77,68.16,8.255906976220118
17:54.9,30.0,1,8,139.525,45.2,43.75,5.775,-0.1,0.8,0.031,0.375,22.43,1.08,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,709.64,4.999999999999005,19.69,69.24,8.321057625085889
17:55.0,30.0,1,8,139.5,44.9,43.775,5.775,-0.1,0.8,0.031,0.375,22.44,1.09,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,704.93,6.976744186047603,19.7,70.24,8.380930735902785
17:55.0,30.0,1,8,139.525,44.8,43.575,5.8,0.4,0.8,0.031,0.375,22.45,1.1,4449.73,43.96,0.411342,0.517293,0.47492,74.16216666666666,703.3599999999999,9.523809523807628,19.6,73.02,8.545174076635302
17:55.1,30.0,1,8,139.55,44.825,43.5,5.8,0.4,0.8,0.031,0.375,22.46,1.11,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,703.7525,8.108108108109375,19.54,72.0,8.48528137423857
17:55.2,30.0,1,8,139.75,45.3,43.375,5.8,0.4,0.7,0.038,0.375,22.47,1.12,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,711.2099999999999,5.769230769229622,19.55,71.78,8.472307831990053
17:55.3,30.0,1,8,139.675,45.8,44.125,5.775,0.4,0.7,0.038,0.375,22.48,1.13,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,719.06,7.228915662651732,19.52,74.32,8.620904824900922
17:55.4,30.0,1,8,139.65,45.875,44.125,5.775,0.4,0.7,0.038,0.375,22.49,1.14,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,720.2375,7.499999999998508,19.43,76.12,8.724677644474895
17:55.5,30.0,1,8,139.6,46.05,43.675,5.8,0.4,0.7,0.038,0.375,22.5,1.15,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,722.9849999999999,7.594936708861947,19.35,73.52,8.574380444090407
17:55.5,30.0,1,8,139.55,46.175,43.1,5.825,0.4,0.7,0.038,0.375,22.51,1.16,4432.75,44.18,0.411342,0.517293,0.47492,73.87916666666666,724.9474999999999,7.594936708861947,19.18,73.46,8.570880934886448
17:55.7,30.0,1,8,139.5,46.3,42.775,5.825,0.4,0.7,0.038,0.375,22.52,1.17,4425.4,44.01,0.411342,0.517293,0.47492,73.75666666666666,726.91,5.084745762710853,19.14,72.4,8.508818954473059
17:55.7,30.0,1,8,139.5,46.525,42.75,5.8,0.4,0.7,0.038,0.375,22.53,1.18,4425.4,44.01,0.411342,0.517293,0.47492,73.75666666666666,730.4425,15.38461538461779,19.11,70.62,8.403570669661796
17:55.8,30.0,1,8,139.275,51.225,42.8,5.875,0.4,0.7,0.038,0.375,22.54,1.19,4425.4,44.01,0.411342,0.517293,0.47492,73.75666666666666,804.2325,7.499999999998508,19.15,71.48,8.4545845551393
