datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs
18:07.2,30.0,1,1,7,150.9,57.95,38.9,7.725,1.1,0.7,0.031,10.931,23.89,2.54,4498.33,43.96,0.379888,0.415394,0.413132,74.97216666666667,909.815,7.500000000001172,17.94,83.64
18:07.3,30.0,1,1,7,150.625,59.0,38.5,7.7,1.1,1.0,0.031,10.931,23.9,2.55,4498.33,43.96,0.379888,0.415394,0.413132,74.97216666666667,926.3,5.042016806721686,18.49,72.92
18:07.3,30.0,1,1,7,150.425,59.0,38.325,7.675,1.1,1.0,0.031,13.031,23.91,2.56,4498.33,43.96,0.379888,0.415394,0.413132,74.97216666666667,926.3,14.6341463414657,18.68,68.08
18:07.5,30.0,1,1,7,150.15,59.6,37.725,7.725,1.1,1.0,0.031,13.031,23.92,2.57,4498.33,43.96,0.379888,0.415394,0.413132,74.97216666666667,935.72,4.580152671756441,18.92,66.38
18:07.6,30.0,1,1,7,150.15,59.575,38.1,7.775,1.1,1.0,0.031,13.031,23.93,2.58,4498.33,43.96,0.379888,0.415394,0.413132,74.97216666666667,935.3275,6.7415730337065245,19.09,67.26
18:07.7,30.1,1,1,7,150.4,59.325,37.85,7.925,1.1,1.0,0.031,13.031,23.95,2.6,4435.64,44.1,0.379888,0.415394,0.413132,73.92733333333334,931.4025,6.417112299465104,19.56,69.34
18:07.8,30.1,1,1,7,150.425,59.35,37.75,7.925,0.9,1.0,0.031,13.031,23.96,2.61,4435.64,44.1,0.379888,0.415394,0.413132,73.92733333333334,931.795,7.692307692308895,19.46,71.78
18:07.9,30.1,1,1,7,150.275,59.475,37.525,8.05,0.9,1.0,0.031,13.031,23.97,2.62,4435.64,44.1,0.379888,0.415394,0.413132,73.92733333333334,933.7575,7.407407407405933,19.37,76.02
18:08.0,30.0,1,1,7,150.25,59.7,37.25,8.1,0.9,1.0,0.025,13.031,23.98,2.63,4435.64,44.1,0.379888,0.415394,0.413132,73.92733333333334,937.29,6.818181818182884,19.47,80.58
18:08.1,30.0,1,1,7,150.25,59.45,37.575,8.2,0.9,0.5,0.025,13.031,23.99,2.64,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,933.365,7.228915662649164,19.49,81.88
18:08.2,30.0,1,1,7,150.425,59.175,37.55,8.275,0.9,0.5,0.025,19.594,24.0,2.65,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,929.0475,5.084745762712659,19.57,85.92
18:08.3,30.0,1,1,7,150.525,59.0,37.6,8.35,0.9,0.5,0.025,19.594,24.01,2.66,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,926.3,7.594936708861947,19.66,88.04
18:08.4,30.1,1,1,7,150.65,58.3,37.875,8.45,0.9,0.5,0.025,19.594,24.02,2.67,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,915.31,6.593406593405282,19.94,93.1
18:08.4,30.1,1,1,7,150.7,57.925,37.875,8.45,0.9,0.5,0.025,19.594,24.03,2.68,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,909.4225,7.594936708861947,20.35,96.28
18:08.5,30.1,1,1,7,150.575,58.05,37.2,8.5,0.9,0.5,0.025,19.594,24.04,2.69,4528.27,44.06,0.379888,0.415394,0.413132,75.47116666666668,911.385,7.594936708859248,19.94,106.22
18:08.6,30.1,1,1,7,150.4,58.575,36.925,8.575,0.7,0.5,0.025,19.594,24.05,2.7,4485.89,44.06,0.379888,0.415394,0.413132,74.76483333333334,919.6275,7.500000000001172,19.49,100.06
18:08.7,30.1,1,1,7,150.025,59.275,37.025,8.65,0.7,0.5,0.038,19.594,24.06,2.71,4485.89,44.06,0.379888,0.415394,0.413132,74.76483333333334,930.6175,5.042016806721686,19.45,106.34
18:08.8,30.1,1,1,7,149.875,59.5,36.55,8.7,0.7,0.5,0.038,19.594,24.07,2.72,4485.89,44.06,0.398627,0.430206,0.423434,74.76483333333334,934.15,6.666666666667709,19.49,119.9
18:08.9,30.1,1,1,7,149.825,59.55,36.75,8.8,0.7,0.9,0.038,19.594,24.08,2.73,4485.89,44.06,0.398627,0.430206,0.423434,74.76483333333334,934.935,7.692307692306162,19.66,117.42
18:09.0,30.1,1,1,7,149.7,59.6,37.075,8.875,0.7,0.9,0.038,10.481,24.09,2.74,4485.89,44.06,0.398627,0.430206,0.423434,74.76483333333334,935.72,7.228915662651732,19.7,116.16
18:09.1,30.1,1,1,7,149.625,59.7,36.85,8.95,0.7,0.9,0.038,10.481,24.1,2.75,4458.32,44.06,0.398627,0.430206,0.423434,74.30533333333332,937.29,6.451612903226815,19.89,114.02
18:09.1,30.1,1,1,7,149.525,60.05,37.125,9.025,0.7,0.9,0.038,10.481,24.11,2.76,4458.32,43.93,0.398627,0.430206,0.423434,74.30533333333332,942.785,7.058823529410359,20.05,108.88
18:09.2,30.1,1,1,7,149.525,60.575,37.275,9.075,0.7,0.9,0.038,10.481,24.12,2.77,4458.32,43.93,0.398627,0.430206,0.423434,74.30533333333332,951.0275,6.818181818182884,20.34,104.44
18:09.4,30.1,1,1,7,149.8,61.125,36.45,9.15,0.7,0.9,0.038,10.481,24.13,2.78,4458.32,43.93,0.398627,0.430206,0.423434,74.30533333333332,959.6625,5.217391304346788,20.67,101.0
18:09.4,30.1,1,1,7,150.3,61.275,36.05,9.225,0.5,0.9,0.038,10.481,24.14,2.79,4458.32,43.93,0.398627,0.430206,0.423434,74.30533333333332,962.0175,7.594936708861947,21.16,97.88
18:09.5,30.1,1,1,7,150.525,61.125,36.35,9.325,0.5,0.9,0.038,10.481,24.15,2.8,4458.32,43.93,0.398627,0.430206,0.423434,74.30533333333332,959.6625,7.594936708859248,21.56,98.52
18:09.6,30.1,1,1,7,150.8,61.1,36.35,9.375,0.5,0.6,0.019,10.481,24.16,2.81,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,959.27,7.317073170732851,22.13,92.28
18:09.7,30.1,1,1,7,151.5,60.875,36.375,9.475,0.5,0.6,0.019,10.481,24.17,2.82,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,955.7375,7.317073170732851,22.39,97.2
18:09.8,30.1,1,1,7,152.3,60.325,36.8,9.55,0.5,0.6,0.019,8.738,24.18,2.83,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,947.1025,4.838709677418392,22.73,97.48
18:09.8,30.1,1,1,7,152.3,60.125,36.8,9.575,0.5,0.6,0.019,8.738,24.19,2.84,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,943.9625,15.38461538461779,22.94,93.62
18:10.0,30.1,1,1,7,152.825,59.9,36.725,9.6,0.5,0.6,0.019,8.738,24.2,2.85,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,940.43,4.999999999999005,23.13,87.68
18:10.0,30.0,1,1,7,153.025,59.9,36.725,9.6,0.5,0.6,0.019,8.738,24.21,2.86,4503.94,43.69,0.398627,0.430206,0.423434,75.06566666666666,940.43,7.594936708861947,23.26,85.5
18:10.2,30.0,1,1,7,153.275,60.475,36.125,9.625,0.5,0.6,0.019,8.738,24.22,2.87,4490.03,44.09,0.398627,0.430206,0.423434,74.83383333333333,949.4575,5.128205128204107,23.3,85.02
18:10.2,30.0,1,1,7,153.425,60.975,35.75,9.625,0.8,0.6,0.019,8.738,24.23,2.88,4490.03,44.09,0.398627,0.430206,0.423434,74.83383333333333,957.3075,7.317073170732851,23.29,89.6
18:10.3,30.0,1,1,7,153.475,61.075,35.85,9.7,0.8,0.6,0.025,8.738,24.24,2.89,4490.03,44.09,0.398627,0.430206,0.423434,74.83383333333333,958.8775,7.317073170730251,23.33,89.68
18:10.5,30.1,1,1,7,153.4,61.275,36.325,9.775,0.8,0.7,0.025,8.738,24.25,2.9,4490.03,44.09,0.398627,0.430206,0.423434,74.83383333333333,962.0175,4.1379310344834055,23.31,91.82
18:10.5,30.1,1,1,7,153.275,61.275,36.2,9.8,0.8,0.7,0.025,8.738,24.26,2.91,4490.03,44.09,0.398627,0.430206,0.423434,74.83383333333333,962.0175,13.636363636365768,23.31,92.14
18:10.6,30.1,1,1,7,153.225,61.2,36.325,9.875,0.8,0.7,0.025,11.775,24.27,2.92,4512.21,36.69,0.398627,0.430206,0.423434,75.2035,960.84,8.450704225350432,23.29,100.26
18:10.7,30.1,1,1,7,153.35,61.075,36.25,9.875,0.8,0.7,0.025,11.775,24.28,2.93,4512.21,36.69,0.398627,0.430206,0.423434,75.2035,958.8775,5.084745762712659,23.28,103.04
18:10.8,30.1,1,1,7,153.375,61.025,35.55,9.925,0.8,0.7,0.025,11.775,24.3,2.95,4512.21,36.69,0.398627,0.430206,0.423434,75.2035,958.0925,8.888888889,23.67,112.0
18:11.0,30.1,1,1,7,153.2,61.25,35.65,10.0,0.8,0.7,0.025,11.775,24.31,2.96,4512.21,36.69,0.398627,0.430206,0.423434,75.2035,961.625,4.5801526717548136,23.97,111.96
18:11.0,30.1,1,1,7,153.15,61.325,31.775,10.125,0.1,0.7,0.025,11.775,24.32,2.97,4512.21,36.69,0.398627,0.430206,0.423434,75.2035,962.8025,7.228915662651732,24.43,114.86
18:11.2,30.1,1,1,7,154.975,59.525,18.55,11.15,0.1,0.6,0.012,11.775,24.33,2.98,4463.34,36.73,0.398627,0.430206,0.423434,74.389,934.5425,3.8216560509546538,24.73,109.58
18:11.4,30.1,1,1,7,157.175,53.775,16.9,12.825,0.1,0.6,0.012,15.9,24.34,2.99,4463.34,36.73,0.398627,0.430206,0.423434,74.389,844.2674999999999,2.469135802469522,24.87,113.58
18:11.6,30.1,1,1,7,157.825,53.2,16.575,13.575,0.1,0.6,0.012,15.9,24.35,3.0,4527.87,36.67,0.398627,0.430206,0.423434,75.4645,835.24,3.6809815950926,25.06,110.24
02:55.1,32.8,1,1,8,27.0,60.325,36.875,5.875,0.9,0.5,0.006,0.375,24.36,-0.04,0.0,29.11,0.443814,0.439117,0.396885,0.0,947.1025,0.000223587,25.54,106.78
02:55.4,32.8,1,1,8,27.1,43.5,34.3,6.025,0.9,0.7,0.006,0.375,24.37,-0.03,0.0,29.11,0.39509,0.408145,0.389161,0.0,682.9499999999999,2.2388059701496035,25.92,99.98
02:56.3,32.8,0,1,8,27.05,154.275,27.7,4.825,0.7,0.7,0.012,0.375,24.38,-0.02,0.0,35.99,0.39509,0.408145,0.389161,0.0,2422.1175,0.6833712984053311,26.02,95.26
02:56.4,32.8,0,1,8,27.025,117.85,47.625,4.825,0.7,0.7,0.012,0.375,24.39,-0.01,0.0,35.99,0.39509,0.408145,0.389161,0.0,1850.245,7.594936708861947,26.25,95.92
02:58.5,32.8,0,1,8,28.475,49.75,45.675,6.8,0.8,0.5,0.012,0.375,24.4,0.0,27.07,58.67,0.39509,0.408145,0.389161,0.4511666666666666,781.0749999999999,0.2744739249770725,26.42,91.92
02:58.8,32.8,1,1,8,27.025,53.6,39.9,6.1,0.8,0.5,0.012,0.375,24.41,0.01,40.57,51.59,0.39509,0.408145,0.389161,0.6761666666666667,841.52,2.4096385542172443,26.32,91.18
02:59.0,32.8,1,1,8,27.0,54.85,35.975,5.95,0.8,0.5,0.012,0.375,24.42,0.02,40.57,51.59,0.39509,0.408145,0.389161,0.6761666666666667,861.145,3.5087719298251097,26.58,86.34
02:59.2,32.8,1,1,8,27.0,59.325,28.375,5.775,0.8,0.5,0.012,0.375,24.43,0.03,40.57,58.87,0.39509,0.408145,0.389161,0.6761666666666667,931.4025,2.429149797570367,26.62,94.48
02:59.4,32.8,1,1,8,27.55,62.85,24.175,5.875,0.8,0.5,0.012,0.375,24.44,0.04,40.57,58.87,0.39509,0.408145,0.389161,0.6761666666666667,986.745,3.797468354430973,26.85,90.16
02:59.5,32.8,1,1,8,60.425,64.725,21.925,6.05,0.8,0.5,0.012,0.375,24.45,0.05,40.57,58.87,0.39509,0.408145,0.389161,0.6761666666666667,1016.1825,3.8216560509546538,26.93,94.2
02:59.7,32.8,1,1,8,120.7,66.425,19.525,6.5,0.8,0.5,0.012,0.375,24.46,0.06,67.62,58.56,0.39509,0.408145,0.389161,1.127,1042.8725,3.061224489796397,27.14,98.46
02:59.9,32.8,1,1,8,137.6,68.625,19.6,7.1,0.3,0.5,0.019,0.375,24.47,0.07,67.62,58.56,0.39509,0.408145,0.389161,1.127,1077.4125,3.296703296702641,27.41,102.5
03:00.0,32.8,1,1,8,122.575,62.35,23.925,7.075,0.3,0.5,0.019,0.375,24.48,0.08,67.62,58.56,0.39509,0.408145,0.389161,1.127,978.895,4.444444444445139,27.63,102.66
03:00.2,32.8,1,1,8,108.7,56.425,29.75,6.6,0.3,0.5,0.019,0.375,24.49,0.09,498.62,51.29,0.39509,0.408145,0.389161,8.310333333333334,885.8725,4.511278195487824,27.8,101.24
03:00.3,32.8,1,1,8,108.2,51.9,30.95,6.475,0.3,0.5,0.019,0.375,24.5,0.1,498.62,51.29,0.391092,0.409123,0.390825,8.310333333333334,814.8299999999999,6.250000000000977,27.92,101.18
03:00.3,32.8,1,1,8,120.575,49.9,31.475,6.35,0.3,0.5,0.019,0.375,24.51,0.11,498.62,51.29,0.391092,0.409123,0.390825,8.310333333333334,783.43,7.142857142858259,28.03,106.54
03:00.5,32.8,1,1,8,128.425,48.375,32.225,6.2,0.3,0.5,0.019,0.375,24.52,0.12,498.62,51.29,0.391092,0.409123,0.390825,8.310333333333334,759.4875,4.958677685949427,28.15,109.38
03:00.5,32.8,1,1,8,130.875,47.375,35.25,6.1,0.3,0.5,0.019,0.375,24.53,0.13,498.62,51.29,0.391092,0.409123,0.390825,8.310333333333334,743.7875,7.594936708861947,28.16,108.68
03:00.6,32.8,1,1,8,132.225,46.15,37.65,6.05,0.3,0.5,0.019,0.375,24.54,0.14,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,724.555,15.384615384612324,28.09,110.08
03:00.7,32.8,1,1,8,131.6,43.375,45.35,5.9,0.3,0.5,0.019,0.375,24.55,0.15,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,680.9875,4.878048780488568,28.07,114.5
03:00.7,32.8,1,1,8,131.6,41.55,49.25,5.875,0.3,0.5,0.019,0.375,24.56,0.16,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,652.3349999999999,15.789473684207383,27.97,116.38
03:00.8,32.8,1,1,8,129.125,38.75,51.7,5.775,0.3,0.9,0.019,0.375,24.57,0.17,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,608.375,7.594936708861947,27.85,110.62
03:00.9,32.8,1,1,8,126.45,37.65,50.55,5.725,0.3,0.9,0.019,0.375,24.58,0.18,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,591.1049999999999,5.042016806721686,27.81,111.0
03:01.0,32.8,1,1,8,124.0,37.25,48.425,5.725,0.3,0.9,0.019,0.375,24.59,0.19,1134.95,44.0,0.391092,0.409123,0.390825,18.91583333333333,584.8249999999999,7.500000000001172,27.82,113.3
03:01.1,32.8,1,1,8,122.925,37.25,48.45,5.625,0.3,0.9,0.019,0.375,24.6,0.2,1759.73,44.02,0.391092,0.409123,0.390825,29.32883333333333,584.8249999999999,7.594936708861947,27.86,111.94
03:01.2,32.8,1,1,8,120.925,37.375,49.0,5.6,0.3,0.9,0.019,0.375,24.61,0.21,1759.73,44.02,0.391092,0.409123,0.390825,29.32883333333333,586.7875,7.499999999998508,27.9,114.4
03:01.3,32.8,1,1,8,120.0,37.65,48.2,5.575,0.3,0.9,0.019,0.375,24.62,0.22,1759.73,44.02,0.391092,0.409123,0.390825,29.32883333333333,591.1049999999999,5.714285714286608,28.09,113.52
03:01.4,32.8,1,1,8,118.35,37.8,48.325,5.525,0.1,0.9,0.019,0.375,24.63,0.23,1759.73,44.02,0.391092,0.409123,0.390825,29.32883333333333,593.4599999999999,5.042016806721686,28.2,113.76
03:01.5,32.8,1,1,8,118.35,37.8,48.325,5.525,0.1,0.9,0.019,0.375,24.64,0.24,1759.73,44.02,0.391092,0.409123,0.390825,29.32883333333333,593.4599999999999,13.043478260871604,28.28,113.98
03:01.6,32.8,1,1,8,117.725,38.05,48.45,5.5,0.1,0.9,0.019,0.375,24.65,0.25,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,597.3849999999999,4.137931034481936,28.28,111.38
03:01.7,32.8,1,1,8,117.35,38.175,48.375,5.475,0.1,0.7,0.019,0.375,24.66,0.26,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,599.3475,6.3829787234052535,28.11,109.56
03:01.7,32.8,1,1,8,117.325,38.175,48.6,5.475,0.1,0.7,0.019,0.375,24.67,0.27,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,599.3475,13.043478260871604,27.71,117.0
03:01.8,32.8,1,1,8,122.475,38.8,48.75,5.475,0.1,0.7,0.019,0.375,24.68,0.28,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,609.16,6.382978723402985,27.25,114.0
03:01.9,32.8,1,1,8,127.75,38.65,48.9,5.45,0.1,0.7,0.019,0.375,24.69,0.29,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,606.805,6.818181818182884,26.58,118.8
03:02.0,32.8,1,1,8,137.0,37.975,49.575,5.375,0.1,0.7,0.019,0.375,24.7,0.3,2407.05,36.69,0.391092,0.409123,0.390825,40.1175,596.2075,7.8947368421036925,25.81,115.98
03:02.1,32.8,1,1,8,145.125,37.125,51.75,5.4,0.1,0.7,0.019,0.375,24.71,0.31,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,582.8625,5.084745762712659,24.99,121.22
03:02.2,32.8,1,1,8,148.775,36.85,51.875,5.4,0.1,0.7,0.025,0.375,24.72,0.32,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,578.545,11.538461538459243,24.86,122.04
03:02.2,32.8,1,1,8,154.5,36.5,51.8,5.375,0.7,0.7,0.025,0.375,24.73,0.33,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,573.05,7.894736842106497,25.02,127.34
03:02.4,32.8,1,1,8,159.275,36.375,51.275,5.4,0.7,0.7,0.025,0.375,24.74,0.34,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,571.0875,5.128205128204107,25.3,129.0
03:02.4,32.8,1,1,8,161.325,36.4,50.775,5.375,0.7,0.8,0.025,0.375,24.75,0.35,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,571.4799999999999,6.976744186047603,25.28,132.98
03:02.5,32.8,1,1,8,164.925,36.4,50.9,5.4,0.7,0.8,0.025,0.375,24.76,0.36,3085.34,36.74,0.391092,0.409123,0.390825,51.42233333333333,571.4799999999999,7.692307692308895,25.24,141.38
03:02.6,32.8,1,1,8,168.025,36.825,50.85,5.4,0.7,0.8,0.025,0.375,24.77,0.37,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,578.1525,6.976744186045124,25.42,145.3
03:02.7,32.8,1,1,8,169.35,36.875,50.775,5.375,0.7,0.8,0.025,0.375,24.78,0.38,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,578.9375,7.594936708861947,25.65,144.4
03:02.8,32.8,1,1,8,171.85,36.625,50.95,5.375,0.7,0.8,0.025,0.375,24.79,0.39,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,575.0124999999999,7.692307692306162,25.66,149.62
03:02.8,32.8,1,1,8,172.975,36.5,51.3,5.35,0.7,0.8,0.025,0.375,24.8,0.4,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,573.05,7.594936708861947,25.96,150.84
03:03.0,32.8,1,1,8,176.025,36.625,50.85,5.35,0.7,0.8,0.019,0.375,24.81,0.41,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,575.0124999999999,4.5801526717548136,25.92,147.72
03:03.0,32.8,1,1,8,176.025,36.625,50.85,5.35,-0.5,0.8,0.019,0.375,24.82,0.42,3743.48,36.57,0.391092,0.409123,0.390825,62.391333333333336,575.0124999999999,14.6341463414657,22.88,188.52
03:03.1,32.8,1,1,8,177.675,36.775,51.0,5.375,-0.5,0.8,0.019,0.375,24.83,0.43,4022.57,36.52,0.391092,0.409123,0.390825,67.04283333333333,577.3675,7.594936708859248,24.93,151.22
03:03.3,32.8,1,1,8,170.4,36.85,50.025,5.35,-0.5,0.7,0.019,0.375,24.84,0.44,4022.57,36.52,0.391092,0.409123,0.390825,67.04283333333333,578.545,3.5502958579887203,25.31,136.92
03:03.4,32.8,1,1,8,161.925,37.125,49.625,5.375,-0.5,0.7,0.019,0.375,24.86,0.46,4022.57,36.52,0.391092,0.409123,0.390825,67.04283333333333,582.8625,11.650485436892955,25.44,128.72
03:03.5,32.8,1,1,8,151.325,37.525,48.5,5.375,-0.5,0.7,0.019,0.375,24.87,0.47,4022.57,36.52,0.391092,0.409123,0.390825,67.04283333333333,589.1424999999999,3.8216560509560114,25.31,125.64
03:03.6,32.8,1,1,8,146.425,38.025,48.525,5.4,-0.5,0.7,0.019,0.375,24.88,0.48,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,596.9925,7.594936708859248,25.04,120.28
03:03.6,32.8,1,1,8,144.5,38.025,48.425,5.375,-0.5,0.7,0.019,0.375,24.89,0.49,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,596.9925,15.000000000002345,24.74,121.98
03:03.8,32.8,1,1,8,141.5,38.775,48.275,5.375,-0.5,0.7,0.031,0.375,24.9,0.5,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,608.7674999999999,5.042016806721686,24.28,118.72
03:03.8,32.8,1,1,8,140.275,39.05,48.925,5.375,0.2,0.7,0.031,0.375,24.91,0.51,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,613.0849999999999,7.692307692308895,23.82,114.2
03:03.9,32.8,1,1,8,138.2,39.425,48.875,5.35,0.2,0.7,0.031,0.375,24.92,0.52,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,618.9725,7.594936708861947,23.31,108.9
03:04.0,32.8,1,1,8,137.3,39.65,48.325,5.375,0.2,0.9,0.031,0.375,24.93,0.53,4076.08,36.62,0.391092,0.409123,0.390825,67.93466666666667,622.505,7.594936708859248,22.77,102.24
03:04.2,32.8,1,1,8,135.025,40.6,47.275,5.4,0.2,0.9,0.031,0.375,24.94,0.54,4077.11,36.52,0.391092,0.409123,0.390825,67.95183333333334,637.42,3.750000000000586,22.03,94.54
03:04.2,32.8,1,1,8,134.55,40.975,47.275,5.4,0.2,0.9,0.031,0.375,24.95,0.55,4077.11,36.52,0.391092,0.409123,0.390825,67.95183333333334,643.3075,14.999999999997016,21.61,91.38
03:04.3,32.8,1,1,8,134.3,41.375,46.8,5.375,0.2,0.9,0.031,0.375,24.96,0.56,4077.11,36.52,0.391092,0.409123,0.390825,67.95183333333334,649.5875,7.692307692308895,21.12,83.1
03:04.4,32.8,1,1,8,134.15,41.175,46.625,5.375,0.2,0.9,0.031,0.375,24.97,0.57,4077.11,36.52,0.391092,0.409123,0.390825,67.95183333333334,646.4474999999999,4.761904761903814,20.64,84.32
03:04.5,32.8,1,1,8,134.2,41.2,46.875,5.375,0.2,0.9,0.031,0.375,24.98,0.58,4077.11,36.52,0.391092,0.409123,0.390825,67.95183333333334,646.84,7.317073170732851,20.14,82.64
03:04.6,32.8,1,1,8,134.25,41.375,46.225,5.4,1.4,0.9,0.031,0.375,24.99,0.59,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,649.5875,6.382978723402985,19.27,84.56
03:04.7,32.8,1,1,8,134.175,41.6,46.25,5.375,1.4,0.9,0.031,0.375,25.0,0.6,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,653.12,7.500000000001172,18.77,83.36
03:04.7,32.8,1,1,8,134.225,41.85,46.825,5.375,1.4,0.9,0.031,0.375,25.01,0.61,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,657.045,7.500000000001172,18.48,79.46
03:04.8,32.8,1,1,8,134.4,42.175,46.925,5.375,1.4,0.0,0.031,0.375,25.02,0.62,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,662.1474999999999,7.317073170730251,18.33,76.94
03:05.0,32.8,1,1,8,134.5,42.175,46.35,5.375,1.4,0.0,0.031,0.375,25.03,0.63,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,662.1474999999999,4.545454545455256,17.27,71.88
03:05.0,32.8,1,1,8,134.45,42.475,46.625,5.375,1.4,0.0,0.031,0.375,25.04,0.64,4111.55,44.01,0.391092,0.409123,0.390825,68.52583333333334,666.8575,7.058823529410359,15.4,89.0
03:05.1,32.8,1,1,8,134.4,42.475,47.05,5.375,1.4,0.0,0.031,0.375,25.05,0.65,4125.05,43.96,0.391092,0.409123,0.390825,68.75083333333333,666.8575,17.64705882353217,13.33,78.76
03:05.2,32.8,1,1,8,134.55,42.825,46.825,5.4,1.4,0.0,0.031,0.375,25.06,0.66,4125.05,43.96,0.391092,0.409123,0.390825,68.75083333333333,672.3525,4.615384615383697,10.93,99.26
03:05.3,32.8,1,1,8,134.7,42.825,47.0,5.375,1.4,0.0,0.031,0.375,25.07,0.67,4125.05,43.96,0.385725,0.404507,0.386148,68.75083333333333,672.3525,5.000000000000782,9.14,94.86
03:05.4,32.8,1,1,8,134.7,42.825,46.875,5.375,1.4,0.0,0.031,0.375,25.08,0.68,4125.05,43.96,0.385725,0.404507,0.386148,68.75083333333333,672.3525,15.384615384612324,7.78,104.68
03:05.5,32.8,1,1,8,134.9,42.75,46.55,5.375,0.2,0.0,0.031,0.375,25.09,0.69,4125.05,43.96,0.385725,0.404507,0.386148,68.75083333333333,671.175,5.084745762712659,6.86,120.1
03:05.6,32.8,1,1,8,134.875,42.875,46.225,5.4,0.2,0.0,0.031,0.375,25.1,0.7,4125.05,43.96,0.385725,0.404507,0.386148,68.75083333333333,673.1374999999999,7.500000000001172,6.14,127.12
03:05.6,32.8,1,1,8,134.8,43.075,46.275,5.375,0.2,0.5,0.031,0.375,25.11,0.71,4116.23,44.11,0.385725,0.404507,0.386148,68.60383333333333,676.2775,7.792207792206242,5.62,140.1
03:05.8,32.8,1,1,8,134.65,43.3,46.125,5.375,0.2,0.5,0.031,0.375,25.12,0.72,4116.23,44.11,0.385725,0.404507,0.386148,68.60383333333333,679.81,5.042016806723478,5.08,158.5
03:05.8,32.8,1,1,8,134.95,43.625,46.15,5.4,0.2,0.5,0.031,0.375,25.13,0.73,4116.23,44.11,0.385725,0.404507,0.386148,68.60383333333333,684.9125,7.594936708859248,4.52,170.56
03:06.0,32.8,1,1,8,135.125,44.225,46.775,5.375,0.2,0.5,0.031,0.375,25.14,0.74,4116.23,44.11,0.385725,0.404507,0.386148,68.60383333333333,694.3325,5.000000000000782,4.31,169.68
03:06.0,32.8,1,1,8,135.325,44.425,46.7,5.375,0.2,0.5,0.031,0.375,25.15,0.75,4116.23,44.11,0.385725,0.404507,0.386148,68.60383333333333,697.4725,10.90909090908874,4.11,165.06
03:06.1,32.8,1,1,8,135.175,43.95,46.65,5.4,0.2,0.5,0.031,0.375,25.16,0.76,4075.88,36.82,0.385725,0.404507,0.386148,67.93133333333334,690.015,5.172413793104257,3.96,160.06
03:06.2,32.8,1,1,8,135.075,43.725,46.45,5.4,1.0,0.5,0.031,0.375,25.17,0.77,4075.88,36.82,0.385725,0.404507,0.386148,67.93133333333334,686.4825,7.407407407408565,3.92,146.5
03:06.3,32.8,1,1,8,135.05,44.225,46.175,5.375,1.0,0.5,0.031,0.375,25.18,0.78,4075.88,36.82,0.385725,0.404507,0.386148,67.93133333333334,694.3325,6.666666666665341,3.94,129.16
