datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt,air_temperature_outlier,number_of_rods_outlier,sonic_pressure_outlier,rotation_pressure_outlier,pullup_pressure_outlier,pulldown_pressure_outlier,inclination_x_outlier,inclination_y_outlier,flushing_pressure_outlier,flushing_debit_outlier,depth_raw_outlier,sonic_speed_outlier,rotation_speed_outlier,G_force_z_outlier,G_force_x_outlier,G_force_y_outlier,sonic_frequency_outlier,torque_outlier,penetration_speed_outlier,qc_outlier,fs_outlier,fs_sqrt_outlier,pull_diff,torque_per_rotation,g_total,energy_input,mechanical_stress,torque_to_penetration
47:56.9,28.5,1,1,4,186.375,65.65,27.275,15.9,0.1,0.7,0.062,22.05,14.56,2.36,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1030.7050000000002,14.99999999999968,15.61,67.74,8.230431337420901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.374999999999998,20.072151507845152,0.7731390473815173,1156015.16625,67665.78325000002,68.71366208575733
47:57.0,28.5,1,1,4,186.4,65.65,27.5,15.9,0.1,0.7,0.062,22.05,14.58,2.38,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1030.7050000000002,15.384615384615056,15.36,66.22,8.13756720402357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,20.072151507845152,0.7731390473815173,1156170.232,67665.78325000002,66.9958206452731
47:57.0,28.5,1,1,4,186.05,65.35,28.075,15.925,0.1,0.7,0.062,22.05,14.59,2.39,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1025.995,15.384615384615056,15.24,61.94,7.8701969479804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.149999999999999,19.98042804322438,0.7731390473815173,1153999.3115,67048.77324999998,66.68967066517283
47:57.1,28.5,1,1,4,184.75,65.05,28.625,15.9,0.1,0.7,0.062,22.05,14.6,2.4,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1021.285,7.594936708860597,15.13,61.12,7.8179281142768255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.725,19.888704578603612,0.7731390473815173,1145935.8925,66434.58924999999,134.46917396156164
47:57.2,28.5,1,1,4,184.225,65.15,28.825,15.925,0.1,0.7,0.062,22.05,14.61,2.41,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1022.855,7.692307692307528,14.98,60.66,7.788452991448302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.899999999999999,19.919279066810535,0.7731390473815173,1142679.51175,66639.00325000001,132.9711327137556
47:57.2,28.5,1,1,4,183.625,64.95,28.625,16.0,0.1,0.7,0.062,22.05,14.63,2.43,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1019.715,15.384615384616422,14.51,62.24,7.889233169326408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.625,19.83495390322984,0.7731390473815173,1136348.6225,66230.48925,66.28147069169994
47:57.3,28.5,1,1,4,183.525,64.625,28.875,16.0,0.1,0.7,0.062,22.05,14.64,2.44,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1014.6125,7.594936708860597,14.24,59.8,7.733045971672482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875,19.73570278670098,0.7731390473815173,1135729.7805,65569.3328125,133.59062824390347
47:57.4,28.5,1,1,4,183.45,64.4,28.725,16.05,0.1,0.7,0.062,22.05,14.66,2.46,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1011.08,30.76923076923012,13.89,61.08,7.815369473031969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.675,19.66699047525792,0.7731390473815173,1135265.649,65113.55200000001,32.86009893204748
47:57.5,28.5,1,1,4,183.775,64.25,28.625,16.05,0.3,0.7,0.069,22.05,14.68,2.48,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1008.725,8.823529411764516,13.63,59.36,7.704544113703289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.575,19.621182267629212,0.7731390473815173,1137276.8855,64810.58125,114.32215371015837
47:57.6,28.5,1,1,4,184.625,64.475,28.725,16.05,0.3,0.7,0.069,22.05,14.69,2.49,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1012.2574999999998,7.228915662650448,13.66,58.04,7.618398781896364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.675,19.68989457907227,0.7731390473815173,1142537.0425,65265.30231249998,140.02893479600033
47:57.6,28.5,1,1,4,184.625,64.55,28.725,16.075,0.3,0.7,0.069,22.05,14.7,2.5,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1013.435,10.909090909090676,13.79,58.5,7.648529270389178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.650000000000002,19.712798682886625,0.7731390473815173,1142537.0425,65417.22925,92.898199817667
47:57.7,28.5,1,1,4,184.9,64.55,28.725,16.075,0.3,0.5,0.069,18.881,14.71,2.51,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1013.435,15.38461538461779,14.14,57.66,7.593418202627852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.650000000000002,19.712798682886625,0.7731390473815173,1144238.858,65417.22925,65.8732707182271
47:57.8,28.5,1,1,4,185.325,64.975,28.075,16.075,0.3,0.5,0.069,18.881,14.72,2.52,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1020.1074999999998,7.594936708860597,14.51,56.9,7.543208866258444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,19.896771603339737,0.7731390473815173,1140441.8654999998,66281.48481249998,134.31413648197488
47:57.8,28.5,1,1,4,185.325,65.35,27.975,16.075,0.3,0.5,0.069,18.881,14.73,2.53,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1025.995,14.99999999999968,14.94,56.72,7.531268153505092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.900000000000002,20.011604836910376,0.7731390473815173,1140441.8654999998,67048.77324999998,68.39966210669064
47:57.9,28.5,1,1,4,186.0,65.925,27.65,16.05,0.3,0.5,0.069,18.881,14.74,2.54,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,7.594936708860597,15.49,57.36,7.573638491504595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.599999999999998,20.18768246171869,0.7731390473815173,1144595.64,68233.85831249999,136.2779445567402
47:57.9,28.5,1,1,4,186.35,65.925,27.45,16.075,0.3,0.5,0.069,18.881,14.75,2.55,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,15.384615384615056,16.58,48.78,6.984268036093689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.375,20.18768246171869,0.7731390473815173,1146749.449,68233.85831249999,67.27645812703165
47:57.9,28.5,1,1,4,186.7,65.925,27.2,16.075,0.3,0.5,0.069,18.881,14.76,2.56,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,15.384615384615056,17.17,45.98,6.780855403265874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.125,20.18768246171869,0.7731390473815173,1148903.258,68233.85831249999,67.27645812703165
47:58.0,28.5,1,1,4,187.15,66.35,26.85,16.05,0.3,0.5,0.069,18.881,14.77,2.57,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1041.695,7.594936708860597,18.01,44.96,6.705221845696084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,20.317826793098753,0.7731390473815173,1151672.441,69116.46324999999,137.15649027439838
47:58.1,28.5,1,1,4,187.525,66.35,26.65,16.05,0.3,0.5,0.069,18.881,14.78,2.58,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1041.695,15.384615384615056,18.62,44.46,6.667833231267861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.599999999999998,20.317826793098753,0.7731390473815173,1153980.0935,69116.46324999999,67.71017059884035
47:58.1,28.5,1,1,4,187.75,66.925,26.1,16.05,0.3,0.5,0.069,18.881,14.79,2.59,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1050.7225,7.594936708860597,19.13,43.52,6.596969000988257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05,20.493904417907075,0.7731390473815173,1155364.685,70319.6033125,138.34511095123003
47:58.2,28.5,1,1,4,188.0,67.075,26.1,16.05,0.3,0.5,0.069,18.881,14.8,2.6,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1053.0775,15.000000000002345,19.85,52.78,7.264984514780469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.05,20.53983771133533,0.7731390473815173,1156903.1199999999,70635.1733125,70.20516198631157
47:58.3,28.5,1,1,4,188.75,67.275,26.0,16.025,0.5,0.5,0.062,18.881,14.81,2.61,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1056.2175,7.792207792207626,20.4,52.96,7.277362159464101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.975000000000001,23.988586781998936,0.7731390473815173,1163158.6625,71057.0323125,135.54789510468967
47:58.4,28.5,1,1,4,189.05,67.425,26.05,16.0,0.5,0.5,0.062,18.881,14.83,2.63,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1058.5725,13.79310344827557,21.54,54.8,7.402702209328699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.05,24.042073040152783,0.7731390473815173,1165007.3915000001,71374.2508125,76.74650068588033
47:58.5,28.5,1,1,4,189.075,66.9,26.3,15.925,0.5,0.5,0.062,9.3,14.85,2.65,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1050.3300000000002,10.714285714285486,22.72,58.6,7.655063683601855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.375,23.85487113661433,0.7731390473815173,1165161.45225,70267.07700000002,98.03079085046163
47:58.5,28.5,1,1,4,188.65,66.475,26.3,15.9,0.5,0.5,0.062,9.3,14.86,2.66,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1043.6574999999998,12.244897959183412,22.9,58.88,7.673330437300351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,23.703326738511766,0.7731390473815173,1162542.4195,69377.13231249998,85.23202220605333
47:58.6,28.4,1,1,4,188.05,65.625,27.1,15.9,0.5,0.5,0.062,9.3,14.87,2.67,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1030.3125,7.317073170731551,23.22,57.9,7.60920495189872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.200000000000001,23.400237942306656,0.7731390473815173,1158844.9615000002,67614.2578125,140.80935575605773
47:58.6,28.4,1,1,4,186.975,64.525,27.25,15.95,0.5,0.5,0.062,9.3,14.89,2.69,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1013.0425,22.222222222223724,23.66,61.86,7.865112840894274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.3,23.008005382511804,0.7731390473815173,1152220.34925,65366.56731250001,45.58691044858595
47:58.7,28.4,1,1,4,186.85,63.65,27.425,15.975,0.5,0.5,0.062,9.3,14.9,2.7,6140.28,43.99,0.395109,0.437392,0.500321,102.338,999.305,6.451612903225669,23.37,61.0,7.810249675906654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.450000000000001,22.71663962908298,0.7731390473815173,1147311.318,63605.763249999996,154.89225099170437
47:58.8,28.4,1,1,4,187.15,63.65,27.475,15.95,0.5,0.5,0.062,9.3,14.91,2.71,6140.28,43.99,0.395109,0.437392,0.500321,102.338,999.305,12.499999999999734,23.28,59.3,7.700649323271382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.525000000000002,22.71663962908298,0.7731390473815173,1149153.402,63605.763249999996,79.94439360445021
47:58.9,28.4,1,1,4,187.675,63.725,26.9,16.0,0.5,0.5,0.062,9.3,14.92,2.72,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1000.4825,7.594936708860597,23.38,59.18,7.692853826766761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899999999999999,22.74340707562157,0.7731390473815173,1152377.049,63755.747312499996,131.73017848886266
47:58.9,28.4,1,1,4,188.325,64.15,26.325,16.0,0.5,0.5,0.062,9.3,14.93,2.73,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1007.155,11.111111111110874,24.0,57.24,7.565712127751095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.325,22.895089272673577,0.7731390473815173,1156368.231,64608.99325000001,90.64394184204717
47:59.0,28.5,1,1,4,188.825,64.85,25.725,16.025,0.5,0.5,0.062,9.3,14.94,2.74,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1018.145,15.78947368421019,24.59,60.22,7.760154637634485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.700000000000003,23.144918773700415,0.7731390473815173,1159438.3709999998,66026.70324999999,64.48251258277558
47:59.0,28.5,1,1,4,189.325,65.525,24.75,16.025,0.5,0.5,0.062,9.3,14.95,2.75,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1028.7425,7.594936708860597,24.9,55.82,7.471278337741139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.725000000000001,23.38582579254772,0.7731390473815173,1162508.511,67408.3523125,135.4510779989443
47:59.1,28.5,1,1,4,189.325,65.925,24.75,16.025,0.4,0.5,0.062,9.3,14.96,2.76,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1035.0224999999998,10.000000000001563,25.54,57.04,7.552483035399682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.725000000000001,23.528585507420193,0.7731390473815173,1162508.511,68233.85831249999,103.50223964975984
47:59.2,28.5,1,1,4,189.05,66.425,24.95,15.85,0.4,0.5,0.062,9.3,14.97,2.77,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1042.8725,7.0588235294116135,25.46,62.14,7.882892870006543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,23.707035151010793,0.7731390473815173,1160819.9340000001,69272.8058125,147.74024990346774
47:59.2,28.5,1,1,4,188.65,66.6,24.65,15.85,0.4,0.5,0.062,9.3,14.98,2.78,6173.32,43.9,0.395109,0.437392,0.500321,102.88866666666668,1045.62,15.384615384615056,25.71,62.84,7.927168473042566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.799999999999999,23.81822269206782,0.7731390473815173,1164596.818,69638.29199999999,67.96529558225723
47:59.3,28.5,1,1,4,188.1,66.55,24.475,15.875,0.4,0.5,0.062,13.95,14.99,2.79,6173.32,43.9,0.395109,0.437392,0.500321,102.88866666666668,1044.8349999999998,15.384615384615056,25.89,69.98,8.36540495134575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.600000000000001,23.800341143500198,0.7731390473815173,1161201.4919999999,69533.76924999998,67.91427058557385
47:59.3,28.5,1,1,4,187.6,66.85,24.025,15.85,0.4,0.5,0.062,13.95,15.0,2.8,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1049.5449999999998,7.594936708860597,26.23,71.62,8.462860036654275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.174999999999999,23.90763043490591,1.2588716560881017,1158114.832,70162.08324999998,138.19007347164327
47:59.4,28.5,1,1,4,187.125,67.4,24.025,15.775,0.4,0.5,0.062,13.95,15.01,2.81,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1058.18,15.384615384615056,26.44,74.0,8.602325267042627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8.249999999999998,24.10432746914972,1.2588716560881017,1155182.505,71321.33200000001,68.78169552919127
47:59.5,28.5,1,1,4,186.625,67.65,23.1,15.825,0.4,0.5,0.062,13.95,15.02,2.82,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1062.105,7.594936708860597,26.76,79.26,8.902808545621994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.275000000000002,24.19373521198781,1.2588716560881017,1152095.845,71851.40325,139.84380658723512
47:59.5,28.5,1,1,4,186.3,68.3,22.75,15.775,0.4,0.5,0.062,13.95,15.03,2.83,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1072.31,7.594936708860597,27.0,80.7,8.983317872590282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.975,24.42619534336685,1.2588716560881017,1150089.516,73238.77299999999,141.1874647436535
47:59.6,28.5,1,1,4,185.875,68.675,22.325,15.75,0.4,0.5,0.062,13.95,15.04,2.84,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1078.1975,14.99999999999968,27.28,81.94,9.052071586106685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6.574999999999999,24.56030695762399,1.2588716560881017,1147465.855,74045.2133125,71.8798285413463
47:59.7,28.5,1,1,4,185.25,68.725,21.4,15.75,0.4,0.5,0.062,13.95,15.05,2.85,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1078.9824999999998,7.500000000001172,27.7,82.86,9.10274683818022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.649999999999999,24.578188506191605,1.2588716560881017,1143607.53,74153.07231249998,143.86431415140225
47:59.7,28.5,1,1,4,184.1,69.025,21.2,15.65,0.4,0.5,0.062,13.95,15.06,2.86,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1083.6925,7.594936708860597,27.92,83.26,9.124691775616316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.549999999999999,24.607004436716526,1.2588716560881017,1139017.4949999999,74801.87481250001,142.68616037965862
47:59.8,28.5,1,1,4,183.6,69.275,20.65,15.65,0.4,0.5,0.062,13.95,15.07,2.87,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1087.6175,7.692307692307528,27.99,81.52,9.02884267223657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.999999999999998,24.696127958761856,1.2588716560881017,1135924.02,75344.70231250001,141.39025661926965
47:59.9,28.5,1,1,4,183.275,69.475,20.65,15.625,0.4,0.5,0.062,13.95,15.08,2.88,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1090.7575,15.384615384615056,28.19,94.64,9.728309205612248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5.024999999999999,24.76742677639812,1.2588716560881017,1133913.26125,75780.37731249999,70.89923289155138
48:00.0,28.5,1,1,4,182.775,69.85,19.95,15.575,0.5,0.5,0.069,13.95,15.09,2.89,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1096.6449999999998,5.084745762711757,28.33,101.56,10.077698149875298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.375,24.901112059466115,1.2588716560881017,1130819.78625,76600.65324999997,215.67347425088792
48:00.0,28.5,1,1,4,182.125,70.975,19.725,15.55,0.5,0.5,0.069,13.95,15.1,2.9,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1114.3075,7.692307692307528,28.5,103.32,10.164644607658447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.175000000000001,25.30216790867012,1.2588716560881017,1126798.26875,79087.97481249999,144.85995616820878
48:00.1,28.5,1,1,4,181.925,71.925,18.525,15.55,0.5,0.5,0.069,21.619,15.11,2.91,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1129.2225,7.317073170731551,29.29,94.38,9.714936952960633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.974999999999998,25.64083729244239,1.2588716560881017,1125560.8787500001,81219.3283125,154.32705390863927
48:00.2,28.5,1,1,4,183.825,74.05,18.475,15.55,0.5,0.5,0.069,21.619,15.12,2.92,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1162.5849999999998,7.692307692307528,29.79,92.1,9.596874491208062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9250000000000007,26.446427969826477,1.2588716560881017,1137566.08575,86089.41924999998,151.13603035231924
48:00.3,28.5,1,1,4,195.0,73.9,20.375,15.425,0.5,0.5,0.069,21.619,15.13,2.93,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1160.23,7.500000000001172,30.13,90.68,9.522604685693931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.949999999999999,26.39285654247369,1.2588716560881017,1206720.4500000002,85740.997,154.69731270700078
48:00.3,28.5,1,1,4,195.0,72.95,21.275,15.275,0.5,0.5,0.069,21.619,15.14,2.94,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1145.315,15.78947368421019,30.12,92.56,9.620810776644555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5.999999999999998,26.053570835906033,1.2588716560881017,1206720.4500000002,83550.72925,72.53661207268279
48:00.4,28.5,1,1,4,204.4,71.625,21.8,14.975,0.5,0.5,0.069,21.619,15.15,2.95,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1124.5125,11.111111111110874,29.4,96.6,9.828529900244492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.825000000000001,25.580356560956403,1.2588716560881017,1264890.564,80543.2078125,101.20611589145173
48:00.5,28.5,1,1,4,207.5,69.3,21.775,14.375,0.5,0.5,0.069,21.619,15.16,2.96,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1088.01,6.315789473684076,29.58,119.82,10.946232228488483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.399999999999999,24.749999436988183,1.2588716560881017,1284074.3250000002,75399.093,172.26822272420173
48:00.6,28.5,1,1,4,211.5,68.35,16.6,14.2,0.5,0.5,0.069,21.619,15.17,2.97,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1073.0949999999998,6.521739130434644,29.47,116.26,10.782393055347224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.400000000000002,24.41071373042052,1.2588716560881017,1308827.5650000002,73346.04324999997,164.54120810368488
48:00.7,28.5,1,1,4,204.775,61.5,12.725,15.1,0.2,0.5,0.062,21.619,15.18,2.98,6107.39,44.12,0.429409,0.960561,0.69115,101.78983333333332,965.55,3.508771929824486,29.52,114.76,10.712609392673665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.375,21.884632323557746,1.2588716560881017,1250640.78725,59381.325,275.1816715732295
48:01.0,28.5,1,1,4,144.9,60.075,12.15,15.475,0.2,0.5,0.062,31.106,15.19,2.99,6107.39,44.12,0.429409,0.960561,0.69115,101.78983333333332,943.1775,2.531645569620199,29.86,123.94,11.132834320154055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-3.3249999999999993,21.37754937947531,1.2588716560881017,884960.8110000001,56661.38831250001,372.5549653407966
26:19.3,20.8,0,1,5,27.4,6.05,41.025,4.825,0.6,0.6,0.1,8.156,15.2,-0.05,0.0,0.0,0.448702,0.469026,0.489918,0.0,94.985,0.000101723,30.04,124.42,11.15437134042076,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36.199999999999996,94985000.0,0.813227225444402,0.0,574.6592499999999,924671.2031385376
26:19.7,20.8,0,1,5,26.75,50.8,35.1,5.275,0.6,0.6,0.094,8.156,15.21,-0.04,0.0,7.31,0.448702,0.469026,0.489918,0.0,797.56,1.5831134564646274,30.3,123.34,11.10585431202841,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.825000000000003,109.10532023183033,0.813227225444402,0.0,40516.047999999995,503.7917484381335
26:20.0,20.8,0,1,5,30.15,48.9,37.175,5.55,0.6,0.6,0.094,7.088,15.22,-0.03,0.0,7.31,0.448702,0.469026,0.489918,0.0,767.7299999999999,2.5423728813558784,29.87,117.66,10.847119433287348,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.624999999999996,105.02460943575794,0.813227225444402,0.0,37541.996999999996,301.9736812236917
26:20.7,20.8,1,1,5,27.45,138.175,30.275,5.4,0.4,0.6,0.1,20.681,15.23,-0.02,39.92,29.16,0.448702,0.469026,0.489918,0.6653333333333333,2169.3475,0.7843137254901793,29.6,131.22,11.45512985522207,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.875,74.3946305077287,0.813227225444402,1095.804,299749.5908125,2765.9145359590257
26:25.0,20.8,0,1,5,132.625,102.625,17.8,5.6,0.6,0.5,0.1,0.713,15.24,-0.01,0.0,29.37,0.447337,0.474973,0.482796,0.0,1611.2125,0.1394052044609635,29.11,124.52,11.158852987650658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.200000000000001,54.85912308957701,0.8116660150049403,0.0,165350.68281250002,11557.681426232155
26:25.4,20.8,0,1,5,122.95,90.025,16.2,7.6,0.3,0.6,0.1,13.856,15.25,0.0,215.89,36.68,0.447337,0.474973,0.482796,3.5981666666666663,1413.3925,1.6393442622950471,29.65,116.02,10.771258050942796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,38.53305511087636,0.8116660150049403,26543.675499999998,127240.6598125,862.1688990769899
26:25.6,20.8,0,1,5,176.55,83.275,16.625,8.5,0.3,0.6,0.1,13.856,15.26,0.01,785.16,51.48,0.447337,0.474973,0.482796,13.086,1307.4175,2.5641025641025093,28.61,120.76,10.989085494252922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125,25.396609840780698,0.8116660150049403,138619.998,108875.1923125,509.8926261418867
26:25.8,20.8,0,1,5,216.125,74.325,19.075,8.675,0.3,0.6,0.1,13.856,15.27,0.02,785.16,51.48,0.447337,0.474973,0.482796,13.086,1166.9025,3.846153846153764,28.84,135.52,11.6413057686842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.399999999999999,22.667103289294808,0.8116660150049403,169692.705,86730.0283125,303.39457111741797
